,id,name,platform,publishers,publicationDate,globallySoldUnits,genres,criticScore,userScore,developers,summary,rating,series
16804,Video_games_sales16805,Tumblestone,PS4,Nighthawk Interactive,2016-01-01,0.01,Action,,,,,E,
16805,Video_games_sales16806,Woody Woodpecker in Crazy Castle 5,GBA,Kemco,2002-01-01,0.01,Platform,,,,,,
16806,Video_games_sales16807,15 Days,PC,DTP Entertainment,2009-01-01,0.01,Adventure,63.0,5.8,,,,
16807,Video_games_sales16808,LMA Manager 2007,X360,Codemasters,2006-01-01,0.01,Sports,,,,,,
16808,Video_games_sales16809,Men in Black II: Alien Escape,GC,Infogrames,2003-01-01,0.01,Shooter,,,,,T,
16809,Video_games_sales16810,SCORE International Baja 1000: The Official Game,PS2,Activision,2008-01-01,0.01,Racing,,,,,,
16810,Video_games_sales16811,Spirits & Spells,GBA,Wanadoo,2003-01-01,0.01,Platform,,,,,,
16811,Video_games_sales16812,Myst IV: Revelation,PC,Ubisoft,2004-01-01,0.01,Adventure,82.0,,,,T,
16812,Video_games_sales16813,Starry ? Sky: After Winter,PSP,honeybee,2013-01-01,0.01,Misc,,,,,,
16813,Video_games_sales16814,Yunohana Spring!,PSV,Idea Factory,2015-01-01,0.01,Action,,,,,,
16814,Video_games_sales16815,Garnet Cradle Portable: Kagi no Himiko,PSP,Idea Factory,2011-01-01,0.01,Adventure,,,,,,
16815,Video_games_sales16816,The Conveni Portable,PSP,Hamster Corporation,2010-01-01,0.01,Simulation,,,,,,
16816,Video_games_sales16817,Pia Carrot e Youkoso!! G.P. Gakuen Princess,PS2,GN Software,2009-01-01,0.01,Adventure,,,,,,
16817,Video_games_sales16818,Izuna 2: The Unemployed Ninja Returns (JP sales),DS,Success,2007-01-01,0.01,Role-Playing,,,,,,
16818,Video_games_sales16819,Winning Post World 2010,PS2,Tecmo Koei,2010-01-01,0.01,Sports,,,,,,
16819,Video_games_sales16820,Putty Squad,PS3,System 3,2013-01-01,0.01,Platform,,,,,E10+,
16820,Video_games_sales16821,Chou no Doku: Hana no Kusari - Taishou Tsuyakoi Ibun,PSP,Prototype,2014-01-01,0.01,Adventure,,,,,,
16821,Video_games_sales16822,All-Star Slammin D-Ball,PS,Midas Interactive Entertainment,2001-01-01,0.01,Sports,42.0,,,,E,
16822,Video_games_sales16823,Disorder 6,PS3,5p,2013-01-01,0.01,Adventure,,,,,,
16823,Video_games_sales16824,Offshore Tycoon,Wii,Unknown,2009-01-01,0.01,Strategy,,,,,E,
16824,Video_games_sales16825,Secret Game: Killer Queen,PS2,Yeti,2008-01-01,0.01,Action,,,,,,
16825,Video_games_sales16826,Dream C Club Zero,PS3,D3Publisher,2013-01-01,0.01,Simulation,,,,,,
16826,Video_games_sales16827,The Peanuts Movie: Snoopys Grand Adventure,X360,Activision,2015-01-01,0.01,Action,,,,,E,
16827,Video_games_sales16828,Hayarigami 3: Keishichou Kaii Jiken File,PSP,Nippon Ichi Software,2009-01-01,0.01,Adventure,,,,,,
16828,Video_games_sales16829,Mini Desktop Racing,Wii,Popcorn Arcade,2007-01-01,0.01,Racing,,2.3,,,E,
16829,Video_games_sales16830,I.Q. Mania,PSP,Sony Computer Entertainment,2006-01-01,0.01,Puzzle,,,,,,
16830,Video_games_sales16831,Canvas 3: Nanairo no Kiseki,PSP,GN Software,2010-01-01,0.01,Adventure,,,,,,
16831,Video_games_sales16832,Hallowed Legends: Templar,PC,Big Fish Games,2015-01-01,0.01,Action,,,,,,
16832,Video_games_sales16833,Chou Ezaru wa Akai Hana: Ookawa wa Mirai o Tsumugu,PSP,Unknown,2014-01-01,0.01,Action,,,,,,
16833,Video_games_sales16834,Kobito Game Taizen,3DS,Nippon Columbia,2016-01-01,0.01,Misc,,,,,,
16834,Video_games_sales16835,Know How 2,DS,7G//AMES,2010-01-01,0.01,Puzzle,,,,,,
16835,Video_games_sales16836,Patrician IV: Gold Edition,PC,Kalypso Media,2011-01-01,0.01,Misc,,,,,,
16836,Video_games_sales16837,Memories Off 6: Next Relation,PSP,5p,2010-01-01,0.01,Adventure,,,,,,
16837,Video_games_sales16838,CSI: Hard Evidence,PC,Ubisoft,2007-01-01,0.01,Adventure,,,,,,
16838,Video_games_sales16839,Pirate Blast,Wii,Zoo Games,2011-01-01,0.01,Misc,,,,,E10+,
16839,Video_games_sales16840,Metal Gear Solid: Peace Walker HD Edition,X360,Konami Digital Entertainment,2011-01-01,0.01,Action,,7.6,,,T,
16840,Video_games_sales16841,Flowers,PSV,Prototype,2014-01-01,0.01,Adventure,,,,,,
16841,Video_games_sales16842,"Asaki, Yumemishi",PSP,Quinrose,2011-01-01,0.01,Adventure,,,,,,
16842,Video_games_sales16843,Ayakashi Gohan: Oomori!,PSV,honeybee,2015-01-01,0.01,Action,,,,,,
16843,Video_games_sales16844,Kamiyo Gakuen Makorouku Kurunugia,PS2,Idea Factory,2008-01-01,0.01,Adventure,,,,,,
16844,Video_games_sales16845,Import Tuner Challenge (JP sales),X360,Ubisoft,2006-01-01,0.01,Racing,,,,,,
16845,Video_games_sales16846,Gakuen Alice: KiraKira * Memory Kiss,PS2,Kids Station,2006-01-01,0.01,Adventure,,,,,,
16846,Video_games_sales16847,Battle Fantasia,PS3,505 Games,2008-01-01,0.01,Fighting,67.0,6.1,,,T,
16847,Video_games_sales16848,Yuuzai x Muzai,DS,Namco Bandai Games,2009-01-01,0.01,Adventure,,,,,,
16848,Video_games_sales16849,Teenage Mutant Ninja Turtles,Wii,Konami Digital Entertainment,2007-01-01,0.01,Action,,,,,E10+,
16849,Video_games_sales16850,Witchs Wish,DS,Tryfirst,2009-01-01,0.01,Adventure,,,,,E,
16850,Video_games_sales16851,Champions Online,PC,Atari,2009-01-01,0.01,Role-Playing,72.0,6.2,,,T,
16851,Video_games_sales16852,Sea Monsters: A Prehistoric Adventure,DS,DSI Games,2007-01-01,0.01,Adventure,43.0,,,,E,
16852,Video_games_sales16853,Shepherds Crossing 2 DS,DS,Success,2008-01-01,0.01,Simulation,,,,,,
16853,Video_games_sales16854,The Peanuts Movie: Snoopys Grand Adventure,WiiU,Activision,2015-01-01,0.01,Action,,5.7,,,E,
16854,Video_games_sales16855,Dokapon Journey (JP sales),DS,Sting,2008-01-01,0.01,Misc,,,,,,
16855,Video_games_sales16856,Dungeons & Dragons Anthology: The Master Collection,PC,Atari,2011-01-01,0.01,Misc,,,,,,
16856,Video_games_sales16857,Hoshizora * Planet: One Small Step For...,PSP,CyberFront,2011-01-01,0.01,Adventure,,,,,,
16857,Video_games_sales16858,Possession Magenta,PSV,Unknown,2015-01-01,0.01,Action,,,,,,
16858,Video_games_sales16859,Gyouretsu no Dekiru Houritsu Soudansho,DS,Namco Bandai Games,2010-01-01,0.01,Misc,,,,,,
16859,Video_games_sales16860,Air,PSV,Prototype,2016-01-01,0.01,Adventure,,,,,,
16860,Video_games_sales16861,Shuumatsu Otome Gensou Alicematic Apocalypse,PS2,Russel,2008-01-01,0.01,Adventure,,,,,,
16861,Video_games_sales16862,Crusty Demons,X,Evolved Games,2006-01-01,0.01,Racing,51.0,6.5,,,M,
16862,Video_games_sales16863,Ultimate Beach Soccer,X,Wanadoo,2003-01-01,0.01,Sports,39.0,6.8,,,E,
16863,Video_games_sales16864,D.C. Girls Symphony Pocket,PSP,Idea Factory,2010-01-01,0.01,Adventure,,,,,,
16864,Video_games_sales16865,Princess Evangile Portable,PSP,CyberFront,2012-01-01,0.01,Action,,,,,,
16865,Video_games_sales16866,Pocket Racers,PSP,Konami Digital Entertainment,2006-01-01,0.01,Racing,39.0,,,,E,
16866,Video_games_sales16867,Damnation,PC,Codemasters,2009-01-01,0.01,Shooter,41.0,4.2,,,M,
16867,Video_games_sales16868,Mirai Nikki: 13 Hitome no Nikki Shoyuusha Re-Write,PSP,Kadokawa Games,2012-01-01,0.01,Action,,,,,,
16868,Video_games_sales16869,ScreamRide,XOne,Microsoft Game Studios,2015-01-01,0.01,Simulation,71.0,4.8,,,E10+,
16869,Video_games_sales16870,Kajiri Kamui Kagura: Akebono no Hikari,PSV,Views,2013-01-01,0.01,Adventure,,,,,,
16870,Video_games_sales16871,Sideswiped,DS,Majesco Entertainment,2009-01-01,0.01,Racing,,,,,E10+,
16871,Video_games_sales16872,The Conveni DS: Otona no Keiei Ryoku Training,DS,Nippon Ichi Software,2008-01-01,0.01,Simulation,,,,,,
16872,Video_games_sales16873,Soul Eater: Battle Resonance,PS2,Namco Bandai Games,2009-01-01,0.01,Action,,,,,,
16873,Video_games_sales16874,Wanted: Weapons of Fate,PC,Warner Bros. Interactive Entertainment,2009-01-01,0.01,Shooter,62.0,7.3,,,M,
16874,Video_games_sales16875,Full Auto 2: Battlelines,PSP,Sega,2007-01-01,0.01,Racing,53.0,7.0,,,E10+,
16875,Video_games_sales16876,Wedding Planner: Dream Weddings Guaranteed,DS,DTP Entertainment,2010-01-01,0.01,Simulation,,,,,,
16876,Video_games_sales16877,Armen Noir Portable,PSP,Idea Factory,2012-01-01,0.01,Action,,,,,,
16877,Video_games_sales16878,Ori and the Blind Forest,PC,Microsoft Game Studios,2015-01-01,0.01,Platform,88.0,8.7,,,E,
16878,Video_games_sales16879,Spore Galactic Adventures,PC,Electronic Arts,2009-01-01,0.01,Strategy,70.0,7.2,,,E10+,
16879,Video_games_sales16880,The Sims 2: Celebration Stuff,PC,Electronic Arts,2007-01-01,0.01,Simulation,75.0,6.6,,,T,
16880,Video_games_sales16881,Takt of Magic,Wii,Nintendo,2009-01-01,0.01,Role-Playing,,,,,,
16881,Video_games_sales16882,Sherlock Holmes vs. Jack the Ripper,PC,Focus Home Interactive,2009-01-01,0.01,Adventure,73.0,8.1,,,T,
16882,Video_games_sales16883,Emperor: Rise of the Middle Kingdom,PC,Vivendi Games,2002-01-01,0.01,Strategy,77.0,8.3,,,E,
16883,Video_games_sales16884,WSC REAL 09: World Snooker Championship,X360,Deep Silver,2009-01-01,0.01,Sports,,,,,,
16884,Video_games_sales16885,"If You Thought It Was Harem Paradise, It Was Yandere Hell",PS3,Nippon Ichi Software,2014-01-01,0.01,Adventure,,,,,,
16885,Video_games_sales16886,Pro Evolution Soccer 2008,PC,Konami Digital Entertainment,2007-01-01,0.01,Sports,,,,,,
16886,Video_games_sales16887,Anime Slot Revolution: Pachi-Slot Mobile Suit Gundam II - Ai Senshi Hen,Wii,Yamasa Entertainment,2007-01-01,0.01,Misc,,,,,,
16887,Video_games_sales16888,Memories Off 6: T-Wave,PSP,5p,2009-01-01,0.01,Adventure,,,,,,
16888,Video_games_sales16889,Horsez,GBA,Ubisoft,2006-01-01,0.01,Simulation,,,,,,
16889,Video_games_sales16890,Bamboo Blade: Sorekara no Chousen,PSP,Gadget Soft,2009-01-01,0.01,Adventure,,,,,,
16890,Video_games_sales16891,Grand Theft Auto Online,PS3,Take-Two Interactive,2013-01-01,0.01,Shooter,83.0,5.7,,,M,
16891,Video_games_sales16892,Arabians Doubt,PSP,Quinrose,2014-01-01,0.01,Adventure,,,,,,
16892,Video_games_sales16893,Muv-Luv,PS3,5p,2012-01-01,0.01,Simulation,,,,,,
16893,Video_games_sales16894,Gun,PC,Activision,2005-01-01,0.01,Shooter,76.0,8.1,,,M,
16894,Video_games_sales16895,Fit & Fun,Wii,Unknown,2011-01-01,0.01,Sports,,,,,,
16895,Video_games_sales16896,Stranger of Sword City,X360,Experience Inc.,2014-01-01,0.01,Role-Playing,,,,,,
16896,Video_games_sales16897,Bound By Flame,X360,Focus Home Interactive,2014-01-01,0.01,Role-Playing,56.0,6.8,,,M,
16897,Video_games_sales16898,Florist Shop,DS,UFO Interactive,2010-01-01,0.01,Simulation,,,,,E,
16898,Video_games_sales16899,Mist of Chaos,PS3,Idea Factory,2007-01-01,0.01,Action,,,,,,
16899,Video_games_sales16900,MotoGP 15,X360,Milestone S.r.l.,2015-01-01,0.01,Racing,,,,,,
16900,Video_games_sales16901,4 Elements,3DS,Unknown,2012-01-01,0.01,Puzzle,,,,,E,
16901,Video_games_sales16902,Zoo Tycoon 2: Extinct Animals,PC,Microsoft Game Studios,2007-01-01,0.01,Strategy,,7.2,,,E10+,
16902,Video_games_sales16903,Necrovision,PC,505 Games,2009-01-01,0.01,Shooter,63.0,6.3,,,M,
16903,Video_games_sales16904,Muv-luv Photonmelodies,PS3,5p,2014-01-01,0.01,Adventure,,,,,,
16904,Video_games_sales16905,Ultimate Beach Soccer,GBA,Wanadoo,2003-01-01,0.01,Sports,,,,,E,
16905,Video_games_sales16906,Muv-luv Photonflowers,PS3,5p,2014-01-01,0.01,Adventure,,,,,,
16906,Video_games_sales16907,Defenders of Ardania,PC,Paradox Interactive,2011-01-01,0.01,Strategy,58.0,4.6,,,T,
16907,Video_games_sales16908,Daisenryaku: Dai Toua Kouboushi - Tora Tora Tora,PS2,System Soft,2008-01-01,0.01,Strategy,,,,,,
16908,Video_games_sales16909,No Fate! Only the Power of Will,PSP,Alchemist,2010-01-01,0.01,Adventure,,,,,,
16909,Video_games_sales16910,Mark Davis Pro Bass Challenge,GC,Natsume,2005-01-01,0.01,Sports,,,,,E,
16910,Video_games_sales16911,Daikoukai Jidai Online: Cruz del Sur,PS3,Tecmo Koei,2009-01-01,0.01,Role-Playing,,,,,,
16911,Video_games_sales16912,Makai Ouji: Devils and Realist - Dairiou no Hihou,3DS,Namco Bandai Games,2013-01-01,0.01,Action,,,,,,
16912,Video_games_sales16913,UFO: Extraterrestrials,PC,Paradox Interactive,2007-01-01,0.01,Strategy,68.0,6.9,,,E10+,
16913,Video_games_sales16914,Gravity Games Bike: Street Vert Dirt,X,Midway Games,2002-01-01,0.01,Sports,,,,,T,
16914,Video_games_sales16915,Memories Off 2nd,PSP,5p,2008-01-01,0.01,Adventure,,,,,,
16915,Video_games_sales16916,Heartful Simulator Pachi-Slot: To Heart 2,PS3,Aqua Plus,2012-01-01,0.01,Action,,,,,,
16916,Video_games_sales16917,Eschatos,X360,Qute,2011-01-01,0.01,Shooter,,,,,,
16917,Video_games_sales16918,Steel Horizon,DS,Konami Digital Entertainment,2007-01-01,0.01,Strategy,42.0,5.8,,,E10+,
16918,Video_games_sales16919,Handball 16,PC,Bigben Interactive,2015-01-01,0.01,Sports,,,,,E,
16919,Video_games_sales16920,Eiyuu * Senki,PS3,5p,2013-01-01,0.01,Adventure,,,,,,
16920,Video_games_sales16921,Hidden Mysteries: Titanic - Secrets of the Fateful Voyage,PC,GSP,2009-01-01,0.01,Adventure,,,,,,
16921,Video_games_sales16922,NHL 08,PC,Electronic Arts,2007-01-01,0.01,Action,65.0,4.0,,,E10+,
16922,Video_games_sales16923,Astraea no Shiroki Eien: White Eternity,PSV,dramatic create,2016-01-01,0.01,Adventure,,,,,,
16923,Video_games_sales16924,Vampire Saga: Welcome to Hell Lock,PC,Focus Home Interactive,2011-01-01,0.01,Adventure,,,,,T,
16924,Video_games_sales16925,MotoGP 3: Ultimate Racing Technology,X,THQ,2005-01-01,0.01,Racing,85.0,8.4,,,E,
16925,Video_games_sales16926,Smiley World: Island Challenge,Wii,Zoo Digital Publishing,2009-01-01,0.01,Puzzle,,,,,E,
16926,Video_games_sales16927,Arabians Lost: The Engagement on Desert,DS,Prototype,2009-01-01,0.01,Adventure,,,,,,
16927,Video_games_sales16928,Little Anchor,PS2,D3Publisher,2009-01-01,0.01,Adventure,,,,,,
16928,Video_games_sales16929,Satomi Hakkenden: Hamaji Himenoki,PSP,Quinrose,2014-01-01,0.01,Adventure,,,,,,
16929,Video_games_sales16930,Powerplay Tennis,DS,System 3 Arcade Software,2008-01-01,0.01,Sports,,,,,,
16930,Video_games_sales16931,Puffins: Island Adventure,DS,Majesco Entertainment,2009-01-01,0.01,Adventure,,,,,E,
16931,Video_games_sales16932,Power Smash: Live Match!,PS3,Sega,2010-01-01,0.01,Sports,,,,,,
16932,Video_games_sales16933,Sengoku Hime: Senkou no Taika - Akatsuki no Haryuu,PS3,SystemSoft Alpha,2012-01-01,0.01,Action,,,,,,
16933,Video_games_sales16934,Satomi Hakkenden: Murasame Marunoki ,PSP,Quinrose,2015-01-01,0.01,Adventure,,,,,,
16934,Video_games_sales16935,Hanshin Tigers DS,DS,Spike,2008-01-01,0.01,Sports,,,,,,
16935,Video_games_sales16936,Monster Radar,PSV,Sony Computer Entertainment,2011-01-01,0.01,Action,,,,,,
16936,Video_games_sales16937,Skullgirls: 2nd Encore,PSV,Arc System Works,2016-01-01,0.01,Fighting,76.0,8.3,,,T,
16937,Video_games_sales16938,Lemmings Revolution,PC,Take-Two Interactive,1999-01-01,0.01,Puzzle,,6.8,,,E,
16938,Video_games_sales16939,Kawaii Koinu DS 2,DS,MTO,2008-01-01,0.01,Simulation,,,,,,
16939,Video_games_sales16940,Shugo Chara! Norinori! Chara-Nari Zumu,DS,Konami Digital Entertainment,2009-01-01,0.01,Action,,,,,,
16940,Video_games_sales16941,Mitsu x Mitsu Drops: Love x Love Honey Life,PS2,Idea Factory,2006-01-01,0.01,Adventure,,,,,,
16941,Video_games_sales16942,bit Generations: Dotstream,GBA,Nintendo,2006-01-01,0.01,Racing,,,,,,
16942,Video_games_sales16943,Dear Girl: Stories Hibiki - Hibiki Tokkun Daisakusen!,DS,ASCII Media Works,2009-01-01,0.01,Adventure,,,,,,
16943,Video_games_sales16944,Brain Training for Dummies,PC,Electronic Arts,2008-01-01,0.01,Misc,,,,,E,
16944,Video_games_sales16945,Bruce Lee: Return of the Legend,GBA,Universal Interactive,2003-01-01,0.01,Action,82.0,9.0,,,E,
16945,Video_games_sales16946,Spectrobes: Beyond the Portals (JP sales),DS,Disney Interactive Studios,2008-01-01,0.01,Role-Playing,,,,,,
16946,Video_games_sales16947,WarTech: Senko no Ronde(JP sales),X360,Ubisoft,2006-01-01,0.01,Action,,,,,,
16947,Video_games_sales16948,NHL 16,X360,Electronic Arts,2015-01-01,0.01,Sports,,,,,,
16948,Video_games_sales16949,Clue / Mouse Trap / Perfection / Aggravation,DS,Unknown,2006-01-01,0.01,Misc,,,,,E,
16949,Video_games_sales16950,Onore no Shinzuru Michi wo Yuke,PSP,From Software,2009-01-01,0.01,Puzzle,,,,,,
16950,Video_games_sales16951,Majin Tantei Nougami Neuro: Neuro to Miko no Bishoku Sanmai,DS,Marvelous Interactive,2008-01-01,0.01,Adventure,,,,,,
16951,Video_games_sales16952,English Detective Mysteria: The Crown,PSV,Karin Entertainment,2016-01-01,0.01,Adventure,,,,,,
16952,Video_games_sales16953,Maple Story: Unmei no Shoujo,3DS,Unknown,2013-01-01,0.01,Role-Playing,,,,,,
16953,Video_games_sales16954,Sumioni,PSV,,N/A-01-01,0.01,Action,,,,,,
16954,Video_games_sales16955,Heroes of the Storm,PC,Activision,2015-01-01,0.01,Strategy,86.0,6.6,,,T,
16955,Video_games_sales16956,Tayutama: Kiss on my Deity,X360,5p,2009-01-01,0.01,Adventure,,,,,,
16956,Video_games_sales16957,Desert Kingdom Portable,PSP,Idea Factory,2013-01-01,0.01,Adventure,,,,,,
16957,Video_games_sales16958,"Iza, Shutshjin! Koisen Dai-ni-maku",PSP,Asgard,2014-01-01,0.01,Adventure,,,,,,
16958,Video_games_sales16959,Two Worlds,PC,SouthPeak Games,2007-01-01,0.01,Role-Playing,65.0,6.8,,,M,
16959,Video_games_sales16960,Grisaia no Rakuen: Le Eden de la Grisaia,PSP,Prototype,2014-01-01,0.01,Adventure,,,,,,
16960,Video_games_sales16961,Tokimeki Memorial: Forever with You,PSP,Konami Digital Entertainment,2006-01-01,0.01,Simulation,,,,,,
16961,Video_games_sales16962,Armored Core: Verdict Day,X360,From Software,2013-01-01,0.01,Simulation,65.0,7.6,,,T,
16962,Video_games_sales16963,Stolen,PC,Hip Interactive,2005-01-01,0.01,Action,48.0,7.4,,,T,
16963,Video_games_sales16964,Zumas Revenge!,PC,PopCap Games,2009-01-01,0.01,Puzzle,,,,,,
16964,Video_games_sales16965,"Shooting Love, 200X",X360,Triangle Service,2009-01-01,0.01,Shooter,,,,,E,
16965,Video_games_sales16966,Dawn of Fantasy,PC,505 Games,2011-01-01,0.01,Strategy,59.0,7.0,,,T,
16966,Video_games_sales16967,BlowOut,GC,Majesco Entertainment,2003-01-01,0.01,Shooter,68.0,,,,T,
16967,Video_games_sales16968,Urakata Hakuouki: Akatsuki no Shirabe,PSP,Idea Factory,2014-01-01,0.01,Adventure,,,,,,
16968,Video_games_sales16969,Fushigi Yuugi: Suzaku Ibun,PS2,Idea Factory,2008-01-01,0.01,Adventure,,,,,,
16969,Video_games_sales16970,Rebel Raiders: Operation Nighthawk,Wii,Kando Games,2008-01-01,0.01,Simulation,40.0,,,,E10+,
16970,Video_games_sales16971,Zettai Geigeki Wars,PSV,Acquire,2015-01-01,0.01,Action,,,,,,
16971,Video_games_sales16972,Nursery Mania,DS,Zoo Games,2010-01-01,0.01,Simulation,,,,,E,
16972,Video_games_sales16973,Edel Blume,PS2,Idea Factory,2008-01-01,0.01,Adventure,,,,,,
16973,Video_games_sales16974,WiZmans World,DS,Jaleco,2010-01-01,0.01,Role-Playing,,,,,,
16974,Video_games_sales16975,Dungeons: Game of the Year Edition,PC,Kalypso Media,2011-01-01,0.01,Strategy,,,,,,
16975,Video_games_sales16976,Winning Post 7 2013,PSP,Tecmo Koei,2013-01-01,0.01,Sports,,,,,,
16976,Video_games_sales16977,Hyperdimension Neptunia mk2,PS3,Nippon Ichi Software,2011-01-01,0.01,Action,53.0,7.5,,,M,
16977,Video_games_sales16978,Rain Drops,DS,UFO Interactive,2008-01-01,0.01,Puzzle,,,,,E,
16978,Video_games_sales16979,WTA Tour Tennis,GC,Konami Digital Entertainment,2002-01-01,0.01,Sports,55.0,,,,E,
16979,Video_games_sales16980,Bermuda Triangle: Saving the Coral,DS,Unknown,2010-01-01,0.01,Puzzle,60.0,,,,E,
16980,Video_games_sales16981,Clear: Atarashii Kaze no Fuku Oka de,PS2,Sweets,2009-01-01,0.01,Adventure,,,,,,
16981,Video_games_sales16982,NUGA-CEL!,PS2,Idea Factory,2009-01-01,0.01,Adventure,,,,,,
16982,Video_games_sales16983,International Cricket Captain 2009,PC,Empire Interactive,2009-01-01,0.01,Sports,,,,,,
16983,Video_games_sales16984,Canvas 3: Tanshoku no Pastel,PS2,GN Software,2009-01-01,0.01,Adventure,,,,,,
16984,Video_games_sales16985,DS Dengeki Bunko ADV: Baccano!,DS,Media Works,2008-01-01,0.01,Adventure,,,,,,
16985,Video_games_sales16986,Touhou Shinhiroku: Urban Legend in Limbo,PS4,Mediascape,2016-01-01,0.01,Fighting,,,,,,
16986,Video_games_sales16987,Vitamin Z: Graduation,PSP,D3Publisher,2013-01-01,0.01,Adventure,,,,,,
16987,Video_games_sales16988,Pro Evolution Soccer 2008,DS,Konami Digital Entertainment,2007-01-01,0.01,Sports,58.0,6.0,,,E,
16988,Video_games_sales16989,Winx Club: Join the Clu,PSP,Konami Digital Entertainment,2007-01-01,0.01,Platform,30.0,3.1,,,E,
16989,Video_games_sales16990,LEGO Marvels Avengers,PC,Warner Bros. Interactive Entertainment,2016-01-01,0.01,Action,64.0,6.6,,,E10+,
16990,Video_games_sales16991,Gal Gun: Double Peace,PS4,PQube,2015-01-01,0.01,Action,,,,,,
16991,Video_games_sales16992,S\xc3\xa9bastien Loeb Rally Evo,PC,Milestone S.r.l,2016-01-01,0.01,Racing,67.0,7.2,,,E,
16992,Video_games_sales16993,Space Hulk,PSV,Funbox Media,2015-01-01,0.01,Strategy,51.0,6.0,,,T,
16993,Video_games_sales16994,Ouran Koukou Host Bu DS,DS,Idea Factory,2009-01-01,0.01,Adventure,,,,,,
16994,Video_games_sales16995,Rosario to Vampire CAPU 2: Koi to Yume no Kyousoukyoku,PS2,Compile Heart,2009-01-01,0.01,Adventure,,,,,,
16995,Video_games_sales16996,Superstars V8 Next Challenge,X360,Black Bean Games,2010-01-01,0.01,Racing,,,,,E,
16996,Video_games_sales16997,Colin McRae Rally 2005 plus,PSP,Codemasters,2005-01-01,0.01,Racing,,,,,,
16997,Video_games_sales16998,Barbie and Her Sisters Puppy Rescue,PS3,Namco Bandai Games,2015-01-01,0.01,Action,,2.5,,,E,
16998,Video_games_sales16999,Sniper Elite 3,PC,505 Games,2014-01-01,0.01,Shooter,71.0,6.9,,,M,
16999,Video_games_sales17000,Just Dance: Disney Party 2,Wii,Ubisoft,2015-01-01,0.01,Action,,,,,E,
17000,Video_games_sales17001,Akatsuki no Amaneka to Aoi Kyojin,X360,CyberFront,2010-01-01,0.01,Strategy,,,,,,
17001,Video_games_sales17002,Tom Clancys Ghost Recon Advanced Warfighter 2,PC,Ubisoft,2007-01-01,0.01,Shooter,76.0,7.2,,,T,
17002,Video_games_sales17003,Battle Worlds: Kronos,PS4,Nordic Games,2016-01-01,0.01,Strategy,62.0,,,,,
17003,Video_games_sales17004,Darkstalkers Resurrection,X360,Capcom,2013-01-01,0.01,Fighting,82.0,6.4,,,T,
17004,Video_games_sales17005,Phi Brain: Kizuna no Puzzle,PSP,Arc System Works,2012-01-01,0.01,Action,,,,,,
17005,Video_games_sales17006,Capcom Puzzle World,PSP,Capcom,2007-01-01,0.01,Puzzle,65.0,,,,E,
17006,Video_games_sales17007,Mermaid Gothic,PSP,Quinrose,2014-01-01,0.01,Adventure,,,,,,
17007,Video_games_sales17008,A.C.E.: Another Centurys Episode 2 - Special Vocal Version,PS2,Banpresto,2007-01-01,0.01,Simulation,,,,,,
17008,Video_games_sales17009,Challenge Me: Word Puzzles,Wii,O-Games,2011-01-01,0.01,Puzzle,,,,,E10+,
17009,Video_games_sales17010,Pride of Nations,PC,Paradox Interactive,2011-01-01,0.01,Strategy,70.0,5.6,,,T,
17010,Video_games_sales17011,Zorro: Quest For Justice,DS,505 Games,2009-01-01,0.01,Action,,,,,E10+,
17011,Video_games_sales17012,Anpanman to Touch de Waku Waku Training,DS,Namco Bandai Games,2009-01-01,0.01,Misc,,,,,,
17012,Video_games_sales17013,The Dwarves,XOne,THQ Nordic,2016-01-01,0.01,Role-Playing,58.0,3.7,,,M,
17013,Video_games_sales17014,Port Royale 3,PC,Kalypso Media,2012-01-01,0.01,Simulation,,,,,,
17014,Video_games_sales17015,Rome: Total War Anthology,PC,Sega,2008-01-01,0.01,Strategy,,,,,,
17015,Video_games_sales17016,Guilty Gear 2: Overture,X360,505 Games,2007-01-01,0.01,Fighting,56.0,5.7,,,T,
17016,Video_games_sales17017,Bob the Builder: Festival of Fun,Wii,Blast! Entertainment Ltd,2009-01-01,0.01,Action,,,,,,
17017,Video_games_sales17018,Blades of Thunder II,DS,Summitsoft,2006-01-01,0.01,Simulation,,,,,E10+,
17018,Video_games_sales17019,Flowers: Autumn Story,PSV,Prototype,2016-01-01,0.01,Adventure,,,,,,
17019,Video_games_sales17020,Gothic Fiction: Dark Saga,PC,Big Fish Games,2015-01-01,0.01,Misc,,,,,,
17020,Video_games_sales17021,KLAP!! Kind Love And Punish,PSV,Idea Factory,2015-01-01,0.01,Action,,,,,,
17021,Video_games_sales17022,Anpanman Niko Niko Party,Wii,Agatsuma Entertainment,2010-01-01,0.01,Misc,,,,,,
17022,Video_games_sales17023,The City of Lost Children,PS,Psygnosis,1997-01-01,0.01,Adventure,,,,,,
17023,Video_games_sales17024,Kings Field: Additional I,PSP,From Software,2006-01-01,0.01,Role-Playing,,,,,,
17024,Video_games_sales17025,Victorian Mysteries: Woman in White,PC,Avanquest,2010-01-01,0.01,Strategy,,,,,E10+,
17025,Video_games_sales17026,Hugo: The Evil Mirror,GBA,ITE Media,2002-01-01,0.01,Action,58.0,,,,E,
17026,Video_games_sales17027,Command & Conquer: Generals,PC,Electronic Arts,2003-01-01,0.01,Strategy,,,,,,
17027,Video_games_sales17028,Action Girlz Racing,Wii,Metro 3D,2007-01-01,0.01,Racing,,1.7,,,E,
