id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series
wikidata_id_49018;RUSH;PC;;2010-12-03;;;;;;;;
wikidata_id_49019;Spencer;PC;;2018-03-23;;;;;;;Everyone;
wikidata_id_49020;Might and Magic: Duel of Champions;X360;;2012-01-01;;;;;;;;
wikidata_id_49021;Hope Lake;PC;;2016-06-03;;;;;;;;
wikidata_id_49022;The Wonderful 101;WiiU;;2013-08-23;;;;;;;Teen;
wikidata_id_49023;CAT Interstellar;PC;;2015-08-28;;;;;;;Everyone 10+;
wikidata_id_49025;Battlefield 3: Armored Kill;X360;;2012-09-18;;;;;;;;Battlefield
wikidata_id_49026;The Inner World: The Last Wind Monk;NSW;;2017-10-20;;;;;;;Everyone 10+;The Inner World
wikidata_id_49027;Terminator: Resistance;PC;;2019-11-15;;;;;;;Mature 17+;
wikidata_id_49028;Q56501586;PC;;2019-01-01;;;;;;;;
wikidata_id_49029;Squidlit;NSW;;2018-03-02;;;;;;;Everyone;
wikidata_id_49030;What The Box?;XSX;;2016-01-01;;;;;;;Everyone 10+;
wikidata_id_49032;Youtubers Life;PC;;2016-05-18;;;;;;;Everyone 10+;Youtubers Life
wikidata_id_49033;The Hip Hop Dance Experience;Wii;;2012-11-13;;;;;;;;
wikidata_id_49034;The Inpatient;PS4;;2018-01-23;;;;;;;Mature 17+;
wikidata_id_49035;McDroid;PS4;;2014-09-05;;;;;;;Everyone;
wikidata_id_49037;Guns of Icarus Online;PC;;2012-10-29;;;;;;;;Flight of the Icarus
wikidata_id_49040;Fabulous Food Truck;PC;;2016-07-21;;;;;;;;
wikidata_id_49041;Dragon Quest X;NSW;;2012-08-02;;;;;;;;Dragon Quest
wikidata_id_49043;Spec Ops: The Line;PC;;2012-06-26;;;;;;;Mature 17+;Spec Ops
wikidata_id_49044;Donut County;PS4;;2018-08-28;;;;;;;Everyone;
wikidata_id_49046;Demolish & Build 2018;PC;;2018-01-01;;;;;;;;
wikidata_id_49047;Hello Lady!;PSV;;2018-06-29;;;;;;;;
wikidata_id_49048;868-HACK;PC;;2015-01-26;;;;;;;;
wikidata_id_49051;Stash: No Loot Left Behind;PS4;;2017-01-01;;;;;;;;
wikidata_id_49054;Bad Hotel;PC;;2012-08-14;;;;;;;;
wikidata_id_49056;Tiger Woods PGA Tour 14;PS3;;2013-03-26;;;;;;;Everyone;Tiger Woods PGA Tour
wikidata_id_49057;Among Us;PS4;;2018-06-15;;;;;;;Everyone 10+;
wikidata_id_49058;Virtual Pool 4;PC;;2015-05-11;;;;;;;;
wikidata_id_49059;Otomedius Excellent;X360;;2011-04-21;;;;;;;Teen;Otomedius
wikidata_id_49062;Azure Reflections;NSW;;2019-09-20;;;;;;;Teen;
wikidata_id_49063;Samsara;XOne;;2018-02-06;;;;;;;;
wikidata_id_49064;SIMULACRA;PC;;2017-10-26;;;;;;;Mature 17+;
wikidata_id_49066;Tetris Effect;PS4;;2018-11-09;;;;;;;Everyone;
wikidata_id_49068;SCP-____-J Lite;PC;;2013-02-08;;;;;;;;SCP
wikidata_id_49069;Zoobles! Spring to Life!;DS;;2011-11-01;;;;;;;Everyone;
wikidata_id_49070;The Unfinished Swan;PSV;;2012-10-23;;;;;;;Everyone 10+;
wikidata_id_49073;Shattered Pixel Dungeon;PC;;2014-08-05;;;;;;;;
wikidata_id_49075;Hentai Girl Hime;PC;;2018-11-06;;;;;;;;Hentai Girl
wikidata_id_49076;Code: Realize − Guardian of Rebirth;NSW;;2014-11-27;;;;;;;Teen;
wikidata_id_49077;The Howler;PC;;2013-04-22;;;;;;;;
wikidata_id_49079;Beach Bounce;PC;;2015-08-14;;;;;;;;
wikidata_id_49082;MorphX;PC;;2010-09-28;;;;;;;Mature 17+;
wikidata_id_49085;Big Bash Boom;PS4;;2018-12-13;;;;;;;Everyone;
wikidata_id_49088;Race with Ryan;PC;;2019-11-01;;;;;;;Everyone;
wikidata_id_49089;Major League Baseball 2K12;PS2;;2012-03-06;;;;;;;;
wikidata_id_49090;Major League Baseball 2K11;PS2;;2011-03-08;;;;;;;;
wikidata_id_49095;Urban Trial Freestyle;PC;;2013-09-18;;;;;;;;Urban Trial
wikidata_id_49097;Warhammer 40,000: Kill Team;PC;;2011-08-01;;;;;;;Teen;
wikidata_id_49098;Earth Defense Force 4.1: The Shadow of New Despair;PC;;2016-07-18;;;;;;;;
wikidata_id_49100;Arctico;PC;;2014-11-24;;;;;;;;
wikidata_id_49102;3000th Duel;PC;;2019-12-12;;;;;;;Everyone 10+;
wikidata_id_49103;Mantis Burn Racing;XOne;;2016-01-01;;;;;;;Everyone;
wikidata_id_49105;Rime;PC;;2017-01-01;;;;;;;Everyone 10+;
wikidata_id_49106;Xenon Racer;NSW;;2019-03-26;;;;;;;Everyone;
wikidata_id_49107;Club Penguin;Wii;;2010-09-01;;;;;;;;
wikidata_id_49108;Dynasty Warriors Online;PC;;2010-11-10;;;;;;;;Dynasty Warriors
wikidata_id_49111;Abalone;PC;;2014-04-23;;;;;;;;
wikidata_id_49112;Rampage Knights;NSW;;2015-01-01;;;;;;;Teen;
wikidata_id_49113;quadrant;PC;;2015-05-01;;;;;;;;
wikidata_id_49114;Nights of Azure;PC;;2016-03-29;;;;;;;Teen;
wikidata_id_49115;Death Squared;PS4;;2017-03-14;;;;;;;Everyone;
wikidata_id_49116;Gang Beasts;PC;;2014-08-29;;;;;;;Everyone 10+;
wikidata_id_49117;Giana Sisters: Twisted Dreams;PS4;;2012-10-23;;;;;;;Everyone;Giana Sisters
wikidata_id_49118;Kinect Sports Rivals;XOne;;2014-04-08;;;;;;;Everyone 10+;
wikidata_id_49119;Wii Party U;WiiU;;2013-10-25;;;;;;;Everyone;Wii Party
wikidata_id_49120;Age of Empires II: Definitive Edition;PC;;2019-11-14;;;;;;;Teen;Age of Empires
wikidata_id_49121;Hatsune Miku: Project DIVA Arcade;PS4;;2010-01-01;;;;;;;;Hatsune Miku: Project DIVA
wikidata_id_49123;Q107975131;PC;;2017-08-08;;;;;;;;
wikidata_id_49125;Wolfenstein II: The New Colossus;NSW;;2017-10-27;;;;;;;Mature 17+;Wolfenstein
wikidata_id_49128;YANKAI'S TRIANGLE;PC;;2016-11-02;;;;;;;;
wikidata_id_49131;Disney Infinity 3.0;WiiU;;2015-01-01;;;;;;;;Disney Infinity
wikidata_id_49132;The Lost Child;NSW;;2017-01-01;;;;;;;Teen;
wikidata_id_49134;A Normal Lost Phone;NSW;;2017-01-26;;;;;;;Mature 17+;
wikidata_id_49136;Bloodsports.TV;PC;;2015-03-30;;;;;;;;
wikidata_id_49137;Deus Ex: Human Revolution - The Missing Link;PS3;;2011-10-18;;;;;;;;Deus Ex
wikidata_id_49138;Rats: Time Is Running Out!;PC;;2015-01-01;;;;;;;;
wikidata_id_49139;The Idolmaster Shiny Festa;PSP;;2012-10-25;;;;;;;;The Idolmaster
wikidata_id_49140;Lucha Libre AAA: Héroes del Ring;PS3;;2010-10-12;;;;;;;Teen;
wikidata_id_49141;Dream Chronicles: The Book of Water;PC;;2011-04-24;;;;;;;;
wikidata_id_49143;Steredenn;NSW;;2015-10-01;;;;;;;;
wikidata_id_49145;PixelJunk 4am;PS3;;2012-05-15;;;;;;;Everyone;PixelJunk
wikidata_id_49146;Replica;NSW;;2016-07-11;;;;;;;Teen;
wikidata_id_49149;Star Ocean: Integrity and Faithlessness;PS4;;2016-03-31;;;;;;;Teen;Star Ocean
wikidata_id_49150;Wasteland 2;XOne;;2014-09-19;;;;;;;Mature 17+;Wasteland
wikidata_id_49151;Sweet Clown: Gozen San-ji no Okashi na Doukeshi;NSW;;2015-07-16;;;;;;;;
wikidata_id_49152;AGORA;PC;;2016-01-01;;;;;;;;
wikidata_id_49153;Lego Legends of Chima: Laval's Journey;DS;;2013-06-25;;;;;;;Everyone;
wikidata_id_49157;Call of Duty: Black Ops 4;PC;;2018-10-12;;;;;;;Mature 17+;Call of Duty
wikidata_id_49158;Proton Bus Simulator;PC;;2017-01-01;;;;;;;;
wikidata_id_49160;Fistful of Frags;PC;;2014-05-09;;;;;;;;
wikidata_id_49163;Super Robot Taisen OG Saga: Endless Frontier;DS;;2010-02-25;;;;;;;Teen;Super Robot Wars
wikidata_id_49164;Monster Jam: Path of Destruction;X360;;2010-11-09;;;;;;;;
wikidata_id_49165;Loved;PC;;2010-06-14;;;;;;;;
wikidata_id_49166;Giana Sisters: Twisted Dreams;PS3;;2012-10-23;;;;;;;Everyone;Giana Sisters
wikidata_id_49168;Pro Evolution Soccer 2018;X360;;2017-01-01;;;;;;;;eFootball
wikidata_id_49170;Lucius III;PC;;2018-01-01;;;;;;;;Lucius
wikidata_id_49171;Little Ninja Brothers;WiiU;;2015-05-28;;;;;;;;Super Chinese
wikidata_id_49172;One Way Heroics;NSW;;2013-11-29;;;;;;;;
wikidata_id_49173;Degrees of Separation;PC;;2019-02-14;;;;;;;Everyone;
wikidata_id_49176;Full Mojo Rampage;PS4;;2013-01-01;;;;;;;Teen;
wikidata_id_49178;WildStar;PC;;2014-06-03;;;;;;;Teen;
wikidata_id_49179;Mable & The Wood;PC;;2019-08-23;;;;;;;;
wikidata_id_49180;Monster Jam: Path of Destruction;DS;;2010-11-09;;;;;;;;
wikidata_id_49181;Alone With You;PC;;2016-08-23;;;;;;;;
wikidata_id_49184;WWE 2K14;X360;;2013-10-29;;;;;;;Teen;WWE 2K
wikidata_id_49185;Hitman: Sniper Challenge;PS3;;2012-01-01;;;;;;;;Hitman
wikidata_id_49187;Franchise Hockey Manager 2;PC;;2015-09-28;;;;;;;;Franchise Hockey Manager
wikidata_id_49192;Alpha Kimori Episode One;PC;;2011-03-24;;;;;;;;
wikidata_id_49195;FIFA 14;Wii;;2013-09-17;;;;;;;Everyone;FIFA
wikidata_id_49196;Hover;NSW;;2015-04-06;;;;;;;Everyone;
wikidata_id_49199;Pizza Connection 3;PC;;2018-03-22;;;;;;;;Fast Food Tycoon series
wikidata_id_49200;Alpha Polaris;PC;;2011-06-24;;;;;;;;
wikidata_id_49201;The Jackbox Party Pack 4;PC;;2017-10-18;;;;;;;Teen;The Jackbox Party Pack
wikidata_id_49202;Puzzle Puppers;NSW;;2017-01-01;;;;;;;Everyone;
wikidata_id_49203;Half-Life: Source;PC;;2013-09-12;;;;;;;;Half-Life
wikidata_id_49205;Insanely Twisted Shadow Planet;PC;;2011-08-03;;;;;;;Everyone;
wikidata_id_49208;Cat Girl;PC;;2017-08-28;;;;;;;;
wikidata_id_49210;Crystar;PS4;;2018-10-18;;;;;;;Teen;
wikidata_id_49213;Nostalgic Train;XSX;;2018-06-23;;;;;;;Everyone;
wikidata_id_49214;Epic Mickey;Wii;;2010-11-25;;;;;;;Everyone;
wikidata_id_49215;Bomberman Live: Battlefest;X360;;2010-12-08;;;;;;;Everyone;Bomberman
wikidata_id_49216;Intergalactic Bubbles;PC;;2015-05-29;;;;;;;;
wikidata_id_49217;The Evil Within;X360;;2014-08-26;;;;;;;Mature 17+;
wikidata_id_49218;Franchise Hockey Manager 4;PC;;2017-10-06;;;;;;;;Franchise Hockey Manager
wikidata_id_49219;Sonic the Hedgehog 4: Episode I;PSP;;2010-10-07;;;;;;;Everyone;Sonic the Hedgehog 4
wikidata_id_49220;Nuclear Throne;PS4;;2015-12-05;;;;;;;Everyone 10+;
wikidata_id_49223;GRIP: Combat Racing;XOne;;2018-11-06;;;;;;;Everyone 10+;
wikidata_id_49224;Princess Battles;PC;;2013-07-26;;;;;;;;
wikidata_id_49225;All That Remains;PC;;2013-12-17;;;;;;;Mature 17+;
wikidata_id_49226;N2O: Nitrous Oxide;PS;;2015-06-29;;;;;;;;
wikidata_id_49227;Alluna and Brie;PC;;2019-04-10;;;;;;;;
wikidata_id_49230;Alone in the Dark: Illumination;PC;;2015-06-11;;;;;;;;
wikidata_id_49234;Sonic the Hedgehog 4: Episode II;PC;;2012-05-15;;;;;;;Everyone;Sonic the Hedgehog 4
wikidata_id_49235;Elli;NSW;;2019-01-10;;;;;;;Everyone;
wikidata_id_49236;Leisure Suit Larry: Wet Dreams Don't Dry;NSW;;2018-11-07;;;;;;;Mature 17+;Leisure Suit Larry
wikidata_id_49237;Newfound Courage;XOne;;2019-03-22;;;;;;;;
wikidata_id_49238;Love Ribbon;PC;;2017-01-27;;;;;;;;
wikidata_id_49240;Power Gig: Rise of the SixString;X360;;2010-10-19;;;;;;;;
wikidata_id_49243;You Have to Win the Game;PC;;2012-05-06;;;;;;;;
wikidata_id_49245;NBA 2K12;PS3;;2011-10-04;;;;;;;Everyone;NBA 2K
wikidata_id_49252;Tokyo Twilight Ghost Hunters Daybreak: Special Gigs;PC;;2017-03-17;;;;;;;;
wikidata_id_49253;Gun Commando;PSV;;2013-01-01;;;;;;;;
wikidata_id_49255;The Path of Motus;NSW;;2018-01-01;;;;;;;Everyone 10+;
wikidata_id_49256;Last Day of June;NSW;;2017-08-31;;;;;;;Everyone;
wikidata_id_49257;Blood Knights;PC;;2013-11-01;;;;;;;;
wikidata_id_49258;A Bastard's Tale;PC;;2015-01-01;;;;;;;Teen;
wikidata_id_49260;Kharé: Cityport of Traps;PC;;2013-11-07;;;;;;;;Sorcery!
wikidata_id_49261;DARQ;PC;;2019-01-01;;;;;;;;
wikidata_id_49262;Limbo;NSW;;2010-07-21;;;;;;;Teen;
wikidata_id_49263;Merrily Perilly;NSW;;2018-09-27;;;;;;;;
wikidata_id_49266;Energy Cycle;PS5;;2016-01-13;;;;;;;Everyone;Energy Cycle
wikidata_id_49267;Koi suru Kimochi no Kasanekata;PC;;2015-11-27;;;;;;;;
wikidata_id_49268;Spintires: MudRunner;NSW;;2017-01-01;;;;;;;Everyone;
wikidata_id_49271;Game & Wario;WiiU;;2013-03-28;;;;;;;Everyone;WarioWare
wikidata_id_49272;Lara Croft Go;PC;;2015-08-27;;;;;;;Everyone 10+;Tomb Raider
wikidata_id_49273;The Labyrinth of Grisaia;NSW;;2016-06-22;;;;;;;;
wikidata_id_49275;Fotonica;PC;;2014-09-11;;;;;;;;
wikidata_id_49280;VOID;PC;;2017-10-31;;;;;;;;
wikidata_id_49281;Cube Life: Island Survival;NSW;;2015-06-04;;;;;;;Everyone 10+;
wikidata_id_49283;Adrift;PS4;;2016-03-28;;;;;;;Teen;
wikidata_id_49284;Ultimate Marvel vs. Capcom 3;PS4;;2011-11-15;;;;;;;Teen;Marvel vs. Capcom
wikidata_id_49285;EA SPORTS FIFA 18 ＆ NHL 18 Bundle;XOne;;2017-11-07;;;;;;;;
wikidata_id_49286;Battlefield 4;XOne;;2013-10-29;;;;;;;Mature 17+;Battlefield
wikidata_id_49287;Amazing Breaker;XSX;;2011-06-22;;;;;;;;
wikidata_id_49289;Cave Story+;PC;;2017-07-20;;;;;;;;
wikidata_id_49290;NBA 2K Playgrounds 2;PC;;2018-01-01;;;;;;;Everyone;
wikidata_id_49295;Chicken Assassin - Master of Humiliation;PC;;2016-06-28;;;;;;;;
wikidata_id_49297;Axiom Verge;NSW;;2015-01-01;;;;;;;Everyone 10+;
wikidata_id_49298;Knives Out;NSW;;2017-01-01;;;;;;;;
wikidata_id_49299;Shoot Many Robots;PSP;;2012-03-13;;;;;;;;
wikidata_id_49302;Wargroove;XOne;;2019-01-01;;;;;;;Everyone 10+;
wikidata_id_49305;Boulder Dash - 30th Anniversary;PC;;2016-09-13;;;;;;;;
wikidata_id_49307;Star Ocean: Integrity and Faithlessness;PS3;;2016-03-31;;;;;;;Teen;Star Ocean
wikidata_id_49308;"Steins;Gate: Linear Bounded Phenogram";PC;;2013-01-01;;;;;;;;
wikidata_id_49309;A Rite from the Stars;PC;;2018-07-19;;;;;;;;
wikidata_id_49312;FIFA 14;PSP;;2013-09-17;;;;;;;Everyone;FIFA
wikidata_id_49315;Virtua Tennis 4;X360;;2011-04-29;;;;;;;Everyone;Virtua Tennis
wikidata_id_49319;The Lord of the Rings: Aragorn's Quest;Wii;;2010-09-14;;;;;;;Teen;
wikidata_id_49320;Custom Order Maid 3D2: It's a Night Magic;PC;;2018-02-23;;;;;;;;
wikidata_id_49322;Battlefield Hardline;PS4;;2015-03-17;;;;;;;Mature 17+;Battlefield spinoff series
wikidata_id_49325;Payday 2;PC;;2013-08-13;;;;;;;Mature 17+;Payday
wikidata_id_49326;Casey Powell Lacrosse 16;PC;;2016-03-08;;;;;;;;
wikidata_id_49327;Pro Evolution Soccer 2014;PS2;;2013-09-20;;;;;;;Everyone;eFootball
wikidata_id_49328;Xenoraid;NSW;;2016-09-30;;;;;;;Everyone 10+;
wikidata_id_49329;Phoenix Wright: Ace Attorney;PC;;2010-01-11;;;;;;;Teen;Ace Attorney
wikidata_id_49331;Synthetik: Legion Rising;PC;;2018-03-16;;;;;;;;
wikidata_id_49332;The Legend of Heroes: Trails of Cold Steel;PC;;2013-09-26;;;;;;;;The Legend of Heroes: Trails of Cold Steel
wikidata_id_49333;The Lord of the Rings: Aragorn's Quest;PSP;;2010-09-14;;;;;;;Teen;
wikidata_id_49335;City Island 5;PC;;2017-01-25;;;;;;;;City Island
wikidata_id_49338;Vigor;NSW;;2019-08-19;;;;;;;;
wikidata_id_49341;Counter-Strike: Global Offensive;PC;;2012-08-21;;;;;;;Mature 17+;Counter-Strike
wikidata_id_49342;Big Sky Infinity;PS3;;2012-01-01;;;;;;;Everyone;
wikidata_id_49343;ModNation Racers;PSV;;2010-05-19;;;;;;;Everyone;
wikidata_id_49344;Lost Planet 3;X360;;2013-08-26;;;;;;;Teen;Lost Planet
wikidata_id_49346;"Occultic;Nine";NSW;;2017-11-09;;;;;;;;
wikidata_id_49349;Dirt Rally 2.0;PS4;;2019-02-26;;;;;;;Everyone;Colin McRae Rally
wikidata_id_49351;Primal Carnage;X360;;2012-10-29;;;;;;;;
wikidata_id_49352;Inversion;X360;;2012-06-05;;;;;;;Mature 17+;
wikidata_id_49353;Downfall;PC;;2016-02-15;;;;;;;;
wikidata_id_49354;KWAAN;PC;;2015-03-11;;;;;;;;
wikidata_id_49355;Macbat 64: Journey of a Nice Chap;PC;;2017-03-17;;;;;;;;
wikidata_id_49356;Phoenix Wright: Ace Attorney;GBA;;2010-01-11;;;;;;;Teen;Ace Attorney
wikidata_id_49359;Street Outlaws: The List;XOne;;2019-10-22;;;;;;;Everyone 10+;
wikidata_id_49363;Wick;PS4;;2015-12-17;;;;;;;Mature 17+;
wikidata_id_49367;Infamous Second Son;PS4;;2014-03-21;;;;;;;Teen;InFamous
wikidata_id_49368;Ride to Hell: Retribution;PS3;;2013-06-24;;;;;;;Mature 17+;
wikidata_id_49370;Death and Taxes;PC;;2019-11-19;;;;;;;;
wikidata_id_49372;1/2 summer;PC;;2012-06-29;;;;;;;;
wikidata_id_49373;Doom;PC;;2016-05-13;;;;;;;Mature 17+;Doom
wikidata_id_49387;Battlefield Hardline;PS3;;2015-03-17;;;;;;;Mature 17+;Battlefield spinoff series
wikidata_id_49388;Actua Golf 3;PS;;2015-08-31;;;;;;;;Actua Sports
wikidata_id_49389;Project AURA;PC;;2018-04-17;;;;;;;;
wikidata_id_49390;Rush: A Disney•Pixar Adventure;PC;;2017-10-31;;;;;;;;
wikidata_id_49391;Pokkén Tournament;WiiU;;2015-07-16;;;;;;;Everyone 10+;
wikidata_id_49392;Preta: Vendetta Rising;PS4;;2017-07-06;;;;;;;Teen;
wikidata_id_49393;Otome ga Tsumugu Koi no Canvas;PC;;2012-03-30;;;;;;;;
wikidata_id_49394;Hitman Go;PS4;;2014-04-17;;;;;;;;Hitman
wikidata_id_49395;The Solus Project;PC;;2016-02-18;;;;;;;;
wikidata_id_49397;Seven Knights;NSW;;2016-01-01;;;;;;;;
wikidata_id_49399;Q11679165;PS3;;2013-01-01;;;;;;;;
wikidata_id_49401;Risk: Factions;PC;;2010-06-23;;;;;;;Everyone 10+;
wikidata_id_49402;Factotum 90;WiiU;;2016-06-20;;;;;;;Everyone;
wikidata_id_49405;Gwent: The Witcher Card Game;PS4;;2018-10-23;;;;;;;Teen;The Witcher
wikidata_id_49407;The Raven Remastered;PC;;2018-01-01;;;;;;;Teen;
wikidata_id_49410;The Witch and the Hundred Knight 2;PS4;;2017-05-25;;;;;;;Teen;
wikidata_id_49412;Hard Corps: Uprising;PS3;;2011-02-16;;;;;;;Teen;Contra
wikidata_id_49413;King of the Hat;NSW;;2018-10-16;;;;;;;;
wikidata_id_49415;Raiden V;PC;;2016-01-01;;;;;;;Everyone;
wikidata_id_49416;Create;X360;;2010-11-16;;;;;;;Everyone;
wikidata_id_49417;Factotum 90;PSV;;2016-06-20;;;;;;;Everyone;
wikidata_id_49418;Battlevoid: Harbinger;PC;;2016-02-24;;;;;;;;
wikidata_id_49419;The Town of Light;PC;;2016-01-01;;;;;;;Mature 17+;
wikidata_id_49420;Hatsune Miku: Project DIVA F;PSV;;2012-08-30;;;;;;;Teen;Hatsune Miku: Project DIVA
wikidata_id_49421;Holy Potatoes! We're in Space?!;NSW;;2017-01-01;;;;;;;Everyone 10+;
wikidata_id_49426;Recettear: An Item Shop's Tale;PC;;2010-09-10;;;;;;;;
wikidata_id_49427;BlazBlue: Cross Tag Battle;PS4;;2018-05-31;;;;;;;Teen;
wikidata_id_49428;A Way Out;PC;;2018-03-23;;;;;;;Mature 17+;
wikidata_id_49429;Small World 2;PC;;2013-12-11;;;;;;;;
wikidata_id_49430;Blur;PS3;;2010-05-25;;;;;;;Everyone 10+;
wikidata_id_49431;Ember;NSW;;2016-09-09;;;;;;;Teen;
wikidata_id_49432;Zero Escape: Virtue's Last Reward;PS4;;2012-02-16;;;;;;;Mature 17+;Zero Escape
wikidata_id_49437;Ballistic Overkill;PC;;2017-03-28;;;;;;;;
wikidata_id_49439;All-Star Fruit Racing;PC;;2018-01-01;;;;;;;Everyone;
wikidata_id_49440;Adventure Time: Finn & Jake Investigations;WiiU;;2015-12-01;;;;;;;;Adventure Time
wikidata_id_49442;Fireburst;X360;;2012-04-25;;;;;;;;
wikidata_id_49443;Supremacy MMA;PS3;;2011-09-20;;;;;;;;
wikidata_id_49444;Pikuniku;NSW;;2019-01-24;;;;;;;Everyone;
wikidata_id_49446;MONITOR: The Game;PC;;2017-05-27;;;;;;;;
wikidata_id_49447;Super Mario Galaxy;WiiU;;2015-12-24;;;;;;;Everyone;Super Mario Galaxy
wikidata_id_49448;Cross of the Dutchman;PS3;;2015-01-01;;;;;;;;
wikidata_id_49451;Strange Telephone;NSW;;2019-01-21;;;;;;;Everyone;
wikidata_id_49452;Starpoint Gemini 2;XOne;;2014-09-26;;;;;;;Teen;
wikidata_id_49453;Resident Evil 2;PS4;;2019-01-25;;;;;;;Mature 17+;Resident Evil
wikidata_id_49454;Tempest 4000;PC;;2018-01-01;;;;;;;Everyone;
wikidata_id_49455;Blackberry Honey;NSW;;2017-10-24;;;;;;;Teen;
wikidata_id_49456;12 Labours of Hercules;NSW;;2014-04-11;;;;;;;Everyone;12 Labours of Hercules
wikidata_id_49457;Stellaris: Synthetic Dawn Story Pack;PC;;2017-09-21;;;;;;;;
wikidata_id_49458;Last Encounter;PS4;;2018-05-08;;;;;;;Everyone 10+;
wikidata_id_49459;Super Impossible Road;PC;;2019-09-19;;;;;;;Everyone;
wikidata_id_49461;Thomas Was Alone;PC;;2012-07-24;;;;;;;;
wikidata_id_49463;Call of Juarez: Gunslinger;X360;;2013-05-21;;;;;;;Mature 17+;Call of Juarez
wikidata_id_49464;Tekken Hybrid;PS3;;2011-01-01;;;;;;;Teen;
wikidata_id_49465;NBA 2K14;PC;;2013-10-01;;;;;;;Everyone;NBA 2K
wikidata_id_49467;ClayFighter;GEN;;2011-06-14;;;;;;;Teen;ClayFighter
wikidata_id_49468;MechWarrior Online;PC;;2012-10-29;;;;;;;;MechWarrior
wikidata_id_49469;Unclaimed World;PC;;2016-10-04;;;;;;;;
wikidata_id_49470;Amaranthine Voyage: The Orb of Purity;PC;;2019-03-15;;;;;;;;
wikidata_id_49471;Amaranthine Voyage: The Obsidian Book;PC;;2018-07-20;;;;;;;;
wikidata_id_49473;The Letter;NSW;;2017-07-24;;;;;;;Mature 17+;
wikidata_id_49475;Test Drive: Ferrari Racing Legends;PS3;;2012-07-03;;;;;;;;Test Drive
wikidata_id_49477;Hatsune Miku: Project DIVA Extend;PSP;;2011-11-10;;;;;;;;Hatsune Miku: Project DIVA
wikidata_id_49478;Death Squared;NSW;;2017-03-14;;;;;;;Everyone;
wikidata_id_49480;World War Z;XOne;;2019-04-16;;;;;;;Mature 17+;
wikidata_id_49482;Giana Sisters: Twisted Dreams;NSW;;2012-10-23;;;;;;;Everyone;Giana Sisters
wikidata_id_49485;Tiger Knight: Empire War;PS4;;2016-01-01;;;;;;;;
wikidata_id_49486;Geometry Wars 3: Dimensions;PSV;;2014-11-25;;;;;;;Everyone;
wikidata_id_49491;Devastator;XOne;;2015-09-04;;;;;;;;
wikidata_id_49492;Colonial Conquest;PC;;2015-07-28;;;;;;;;
wikidata_id_49493;ClayFighter;SNES;;2011-06-14;;;;;;;Teen;ClayFighter
wikidata_id_49494;Heroes of the Monkey Tavern;PC;;2016-09-22;;;;;;;;
wikidata_id_49496;Kami;PC;;2013-10-10;;;;;;;Everyone;Kami
wikidata_id_49498;X-COM: Terror from the Deep;PC;;2013-08-27;;;;;;;Teen;X-COM
wikidata_id_49501;Wild Guns Reloaded;PC;;2017-07-11;;;;;;;Everyone 10+;
wikidata_id_49502;Sunset;PC;;2015-05-21;;;;;;;;
wikidata_id_49505;Angelo and Deemon: One Hell of a Quest;NSW;;2019-09-27;;;;;;;Teen;
wikidata_id_49508;Bustafellows;PC;;2019-12-19;;;;;;;Mature 17+;
wikidata_id_49509;SNK 40th Anniversary Collection;PC;;2018-01-01;;;;;;;Teen;
wikidata_id_49510;ShellShock Live;PC;;2015-03-11;;;;;;;;
wikidata_id_49511;Beat Saber;PC;;2018-01-01;;;;;;;Everyone;
wikidata_id_49512;Cook, Serve, Delicious!;PC;;2013-10-08;;;;;;;;
wikidata_id_49513;Shift Happens;PS4;;2017-02-22;;;;;;;Everyone;
wikidata_id_49514;Deadcore;PS4;;2014-01-01;;;;;;;;
wikidata_id_49518;Phoenix Wright: Ace Attorney Trilogy;PS4;;2012-02-07;;;;;;;Teen;
wikidata_id_49520;Talisman: The Horus Heresy;PC;;2016-02-22;;;;;;;;
wikidata_id_49522;Guacamelee!;PC;;2013-04-09;;;;;;;Everyone 10+;Guacamelee!
wikidata_id_49525;Zero-K;PC;;2018-04-27;;;;;;;;
wikidata_id_49527;Aura Kingdom;PC;;2013-12-23;;;;;;;;
wikidata_id_49533;Soukoku no Kusabi: Hiiro no Kakera 3;PS2;;2010-04-15;;;;;;;;Hiiro no Kakera
wikidata_id_49535;Deadbeat Heroes;XOne;;2017-10-10;;;;;;;Teen;
wikidata_id_49536;Jikkyō Powerful Pro Yakyū 2014;PSV;;2014-10-23;;;;;;;;
wikidata_id_49540;The Pizza Delivery Boy Who Saved the World;XSX;;2018-08-16;;;;;;;Teen;
wikidata_id_49541;Snake Pass;NSW;;2017-03-28;;;;;;;Everyone;
wikidata_id_49542;Jak and Daxter Collection;PS3;;2012-02-07;;;;;;;Teen;
wikidata_id_49544;Rising Storm 2: Vietnam;PC;;2017-05-30;;;;;;;;
wikidata_id_49548;Daedalus: The Awakening of Golden Jazz;PS4;;2018-12-13;;;;;;;;
wikidata_id_49551;factions MP;PS4;;2013-06-14;;;;;;;;The Last of Us
wikidata_id_49553;Battlestar Galactica Deadlock;PS4;;2017-08-31;;;;;;;Everyone 10+;
wikidata_id_49557;Batman: Arkham VR;PS4;;2016-10-13;;;;;;;Mature 17+;Batman: Arkham
wikidata_id_49558;Ironclad Tactics;PC;;2013-09-18;;;;;;;Teen;
