"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GameNameComparatorLevenshtein record1Value","[0] GameNameComparatorLevenshtein record2Value","[0] GameNameComparatorLevenshtein record1PreprocessedValue","[0] GameNameComparatorLevenshtein record2PreprocessedValue","[0] GameNameComparatorLevenshtein similarity","[0] GameNameComparatorLevenshtein postproccesedSimilarity","[1] GameDateComparator3Years record1Value","[1] GameDateComparator3Years record2Value","[1] GameDateComparator3Years record1PreprocessedValue","[1] GameDateComparator3Years record2PreprocessedValue","[1] GameDateComparator3Years similarity","[1] GameDateComparator3Years postproccesedSimilarity"
"LinearCombinationMatchingRule","all_games390","Windowgames_1717","0.09333333333333331",,"Call of Duty","Incoming Forces","Call of Duty","Incoming Forces","0.1333333333333333","0.1333333333333333","2003-10-29T00:00","2002-01-01T00:00","2003-10-29T00:00","2002-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games9690","Windowgames_2180","0.11290322580645158",,"Dark Messiah of Might and Magic","Mornings Wrath","Dark Messiah of Might and Magic","Mornings Wrath","0.16129032258064513","0.16129032258064513","2006-10-24T00:00","2005-01-01T00:00","2006-10-24T00:00","2005-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games5467","Windowgames_1293","0.18064516129032257",,"The Disney Afternoon Collection","Finding Teddy II","The Disney Afternoon Collection","Finding Teddy II","0.25806451612903225","0.25806451612903225","2017-04-18T00:00","2015-01-01T00:00","2017-04-18T00:00","2015-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games390","Windowgames_1725","0.12727272727272723",,"Call of Duty","Independence War 2: Edge of Chaos","Call of Duty","Independence War 2: Edge of Chaos","0.18181818181818177","0.18181818181818177","2003-10-29T00:00","2001-01-01T00:00","2003-10-29T00:00","2001-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games6546","Windowgames_118","0.16666666666666669",,"Stranglehold","American McGees Grimm","Stranglehold","American McGees Grimm","0.23809523809523814","0.23809523809523814","2007-09-18T00:00","2008-01-01T00:00","2007-09-18T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games8522","Windowgames_2435","0.10000000000000003",,"Disgaea PC","Orion: Prelude","Disgaea PC","Orion: Prelude","0.1428571428571429","0.1428571428571429","2016-02-04T00:00","2014-01-01T00:00","2016-02-04T00:00","2014-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games6846","Windowgames_1270","0.11666666666666663",,"Bone: The Great Cow Race","FIFA Manager 06","Bone: The Great Cow Race","FIFA Manager 06","0.16666666666666663","0.16666666666666663","2006-04-12T00:00","2005-01-01T00:00","2006-04-12T00:00","2005-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games6846","Windowgames_1271","0.41666666666666663",,"Bone: The Great Cow Race","FIFA Manager 07","Bone: The Great Cow Race","FIFA Manager 07","0.16666666666666663","0.16666666666666663","2006-04-12T00:00","2006-01-01T00:00","2006-04-12T00:00","2006-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games390","Windowgames_1722","0.10294117647058826",,"Call of Duty","The Incredibles: When Danger Calls","Call of Duty","The Incredibles: When Danger Calls","0.1470588235294118","0.1470588235294118","2003-10-29T00:00","2004-01-01T00:00","2003-10-29T00:00","2004-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games390","Windowgames_1721","0.12564102564102567",,"Call of Duty","The Incredibles: Rise of the Underminer","Call of Duty","The Incredibles: Rise of the Underminer","0.17948717948717952","0.17948717948717952","2003-10-29T00:00","2005-01-01T00:00","2003-10-29T00:00","2005-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games8522","Windowgames_2432","0.0875",,"Disgaea PC","Ori and the Blind Forest","Disgaea PC","Ori and the Blind Forest","0.125","0.125","2016-02-04T00:00","2015-01-01T00:00","2016-02-04T00:00","2015-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games17284","Windowgames_359","0.12500000000000003",,"Azurik: Rise of Perathia","Black & White: Creature Isle","Azurik: Rise of Perathia","Black & White: Creature Isle","0.1785714285714286","0.1785714285714286","2001-11-25T00:00","2002-01-01T00:00","2001-11-25T00:00","2002-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games390","Windowgames_1720","0.046666666666666655",,"Call of Duty","The Incredibles","Call of Duty","The Incredibles","0.06666666666666665","0.06666666666666665","2003-10-29T00:00","2004-01-01T00:00","2003-10-29T00:00","2004-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games7381","Windowgames_2692","0.109375",,"Patrician III: Rise of the Hanse","Rally Trophy","Patrician III: Rise of the Hanse","Rally Trophy","0.15625","0.15625","2003-10-31T00:00","2001-01-01T00:00","2003-10-31T00:00","2001-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games7381","Windowgames_2691","0.175",,"Patrician III: Rise of the Hanse","Rally Championship Xtreme","Patrician III: Rise of the Hanse","Rally Championship Xtreme","0.25","0.25","2003-10-31T00:00","2001-01-01T00:00","2003-10-31T00:00","2001-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games7381","Windowgames_2690","0.109375",,"Patrician III: Rise of the Hanse","Rally Championship","Patrician III: Rise of the Hanse","Rally Championship","0.15625","0.15625","2003-10-31T00:00","2002-01-01T00:00","2003-10-31T00:00","2002-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games14950","Windowgames_2705","0.175",,"Dragon's Lair 3D: Return to the Lair","Rayman 3: Hoodlum Havoc","Dragon's Lair 3D: Return to the Lair","Rayman 3: Hoodlum Havoc","0.25","0.25","2002-11-18T00:00","2003-01-01T00:00","2002-11-18T00:00","2003-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games14950","Windowgames_2706","0.15555555555555553",,"Dragon's Lair 3D: Return to the Lair","Rayman Arena","Dragon's Lair 3D: Return to the Lair","Rayman Arena","0.2222222222222222","0.2222222222222222","2002-11-18T00:00","2001-01-01T00:00","2002-11-18T00:00","2001-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games6624","Windowgames_1045","0.12500000000000003",,"Cleopatra: Queen of the Nile","Dungeon Siege","Cleopatra: Queen of the Nile","Dungeon Siege","0.1785714285714286","0.1785714285714286","2000-07-11T00:00","2002-01-01T00:00","2000-07-11T00:00","2002-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games8665","Windowgames_1107","0.0875",,"Europa Universalis: Rome","Emergency Hospital","Europa Universalis: Rome","Emergency Hospital","0.125","0.125","2008-04-15T00:00","2009-01-01T00:00","2008-04-15T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games14950","Windowgames_2707","0.15555555555555553",,"Dragon's Lair 3D: Return to the Lair","Rayman Brain Games","Dragon's Lair 3D: Return to the Lair","Rayman Brain Games","0.2222222222222222","0.2222222222222222","2002-11-18T00:00","2000-01-01T00:00","2002-11-18T00:00","2000-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games10420","Windowgames_2994","0.09032258064516129",,"Voyage: Inspired by Jules Verne","Silverfall","Voyage: Inspired by Jules Verne","Silverfall","0.12903225806451613","0.12903225806451613","2005-08-18T00:00","2007-01-01T00:00","2005-08-18T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games10318","Windowgames_1417","0.13461538461538458",,"Starshatter","Gary Grigsbys World At War","Starshatter","Gary Grigsbys World At War","0.1923076923076923","0.1923076923076923","2004-07-01T00:00","2005-01-01T00:00","2004-07-01T00:00","2005-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games10318","Windowgames_1418","0.06363636363636366",,"Starshatter","Gate 88","Starshatter","Gate 88","0.09090909090909094","0.09090909090909094","2004-07-01T00:00","2005-01-01T00:00","2004-07-01T00:00","2005-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games6546","Windowgames_110","0.10000000000000003",,"Stranglehold","Alpha Protocol","Stranglehold","Alpha Protocol","0.1428571428571429","0.1428571428571429","2007-09-18T00:00","2009-01-01T00:00","2007-09-18T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games6624","Windowgames_1041","0.10000000000000003",,"Cleopatra: Queen of the Nile","Dungeon Keeper 2","Cleopatra: Queen of the Nile","Dungeon Keeper 2","0.1428571428571429","0.1428571428571429","2000-07-11T00:00","1999-01-01T00:00","2000-07-11T00:00","1999-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games10318","Windowgames_1416","0.12727272727272723",,"Starshatter","Garrys Mod","Starshatter","Garrys Mod","0.18181818181818177","0.18181818181818177","2004-07-01T00:00","2005-01-01T00:00","2004-07-01T00:00","2005-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games10420","Windowgames_2991","0.13548387096774195",,"Voyage: Inspired by Jules Verne","Silent Storm","Voyage: Inspired by Jules Verne","Silent Storm","0.19354838709677424","0.19354838709677424","2005-08-18T00:00","2003-01-01T00:00","2005-08-18T00:00","2003-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games10318","Windowgames_1414","0.11290322580645158",,"Starshatter","Garfield: A Tail of Two Kitties","Starshatter","Garfield: A Tail of Two Kitties","0.16129032258064513","0.16129032258064513","2004-07-01T00:00","2006-01-01T00:00","2004-07-01T00:00","2006-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games6624","Windowgames_1040","0.12500000000000003",,"Cleopatra: Queen of the Nile","Dungeon Keeper Gold","Cleopatra: Queen of the Nile","Dungeon Keeper Gold","0.1785714285714286","0.1785714285714286","2000-07-11T00:00","1998-01-01T00:00","2000-07-11T00:00","1998-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games217","Windowgames_2169","0.3933333333333333",,"Team Fortress 2","Monster Jam","Team Fortress 2","Monster Jam","0.1333333333333333","0.1333333333333333","2007-10-10T00:00","2007-01-01T00:00","2007-10-10T00:00","2007-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games16407","Windowgames_1738","0.4",,"WWE Crush Hour","Inquisition","WWE Crush Hour","Inquisition","0.1428571428571429","0.1428571428571429","2003-03-17T00:00","2003-01-01T00:00","2003-03-17T00:00","2003-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games390","Windowgames_1714","0.0",,"Call of Duty","In the Groove","Call of Duty","In the Groove","0.0","0.0","2003-10-29T00:00","2004-01-01T00:00","2003-10-29T00:00","2004-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games10420","Windowgames_2998","0.09032258064516129",,"Voyage: Inspired by Jules Verne","SimCity 4","Voyage: Inspired by Jules Verne","SimCity 4","0.12903225806451613","0.12903225806451613","2005-08-18T00:00","2003-01-01T00:00","2005-08-18T00:00","2003-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games10420","Windowgames_2999","0.11290322580645158",,"Voyage: Inspired by Jules Verne","SimCity Societies","Voyage: Inspired by Jules Verne","SimCity Societies","0.16129032258064513","0.16129032258064513","2005-08-18T00:00","2007-01-01T00:00","2005-08-18T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games15209","Windowgames_267","0.1448275862068965",,"Override 2: Super Mech League","The Banner Saga 3","Override 2: Super Mech League","The Banner Saga 3","0.2068965517241379","0.2068965517241379","2020-12-22T00:00","2018-01-01T00:00","2020-12-22T00:00","2018-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games217","Windowgames_2163","0.3466666666666666",,"Team Fortress 2","Monopoly 2008","Team Fortress 2","Monopoly 2008","0.06666666666666665","0.06666666666666665","2007-10-10T00:00","2007-01-01T00:00","2007-10-10T00:00","2007-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games217","Windowgames_2168","0.46333333333333326",,"Team Fortress 2","Monster Hunter Frontier Online","Team Fortress 2","Monster Hunter Frontier Online","0.23333333333333328","0.23333333333333328","2007-10-10T00:00","2007-01-01T00:00","2007-10-10T00:00","2007-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games13768","Windowgames_2943","0.175",,"Danger Zone","Shantae: Half-Genie Hero","Danger Zone","Shantae: Half-Genie Hero","0.25","0.25","2017-05-29T00:00","2016-01-01T00:00","2017-05-29T00:00","2016-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games13768","Windowgames_2942","0.1448275862068965",,"Danger Zone","Shantae and the Pirates Curse","Danger Zone","Shantae and the Pirates Curse","0.2068965517241379","0.2068965517241379","2017-05-29T00:00","2015-01-01T00:00","2017-05-29T00:00","2015-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games13768","Windowgames_2945","0.14583333333333334",,"Danger Zone","Shaq Fu: A Legend Reborn","Danger Zone","Shaq Fu: A Legend Reborn","0.20833333333333337","0.20833333333333337","2017-05-29T00:00","2015-01-01T00:00","2017-05-29T00:00","2015-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games13768","Windowgames_2944","0.15",,"Danger Zone","Shantae and the Seven Sirens","Danger Zone","Shantae and the Seven Sirens","0.2142857142857143","0.2142857142857143","2017-05-29T00:00","2019-01-01T00:00","2017-05-29T00:00","2019-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games3502","Windowgames_3239","0.14736842105263157",,"The Sims 4: Seasons","Steins;Gate 0","The Sims 4: Seasons","Steins;Gate 0","0.21052631578947367","0.21052631578947367","2018-06-22T00:00","2016-01-01T00:00","2018-06-22T00:00","2016-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games11158","Windowgames_2292","0.0823529411764706",,"Fate of the World","NecroVisioN","Fate of the World","NecroVisioN","0.11764705882352944","0.11764705882352944","2011-02-28T00:00","2009-01-01T00:00","2011-02-28T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games17268","Windowgames_1183","0.09655172413793106",,"Ford Bold Moves Street Racing","Exteel","Ford Bold Moves Street Racing","Exteel","0.13793103448275867","0.13793103448275867","2006-10-17T00:00","2007-01-01T00:00","2006-10-17T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games17043","Windowgames_1810","0.12962962962962965",,"Hyperdimension Neptunia mk2","Just Cause 2","Hyperdimension Neptunia mk2","Just Cause 2","0.18518518518518523","0.18518518518518523","2012-02-28T00:00","2010-01-01T00:00","2012-02-28T00:00","2010-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games7817","Windowgames_2291","0.175",,"Afterparty","Necrobarista","Afterparty","Necrobarista","0.25","0.25","2019-10-29T00:00","2020-01-01T00:00","2019-10-29T00:00","2020-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games8749","Windowgames_2652","0.03500000000000003",,"The Legend of Bum-bo","Putty Pals","The Legend of Bum-bo","Putty Pals","0.050000000000000044","0.050000000000000044","2019-11-12T00:00","2017-01-01T00:00","2019-11-12T00:00","2017-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games12799","Windowgames_1901","0.1711111111111111",,"Operation Flashpoint: Red River","Lego Indiana Jones 2: The Adventure Continues","Operation Flashpoint: Red River","Lego Indiana Jones 2: The Adventure Continues","0.24444444444444446","0.24444444444444446","2011-06-06T00:00","2009-01-01T00:00","2011-06-06T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games10854","Windowgames_3018","0.12727272727272723",,"Tom Clancy's HAWX","The Sims 2: Bon Voyage","Tom Clancy's HAWX","The Sims 2: Bon Voyage","0.18181818181818177","0.18181818181818177","2009-03-17T00:00","2007-01-01T00:00","2009-03-17T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games137","Windowgames_2925","0.4866666666666667",,"Starcraft II: Wings of Liberty","Settlers 7: Paths to a Kingdom","Starcraft II: Wings of Liberty","Settlers 7: Paths to a Kingdom","0.2666666666666667","0.2666666666666667","2010-07-27T00:00","2010-01-01T00:00","2010-07-27T00:00","2010-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games10854","Windowgames_3019","0.06999999999999998",,"Tom Clancy's HAWX","The Sims 2: FreeTime","Tom Clancy's HAWX","The Sims 2: FreeTime","0.09999999999999998","0.09999999999999998","2009-03-17T00:00","2008-01-01T00:00","2009-03-17T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games8749","Windowgames_2655","0.06999999999999998",,"The Legend of Bum-bo","Puyo Puyo Tetris","The Legend of Bum-bo","Puyo Puyo Tetris","0.09999999999999998","0.09999999999999998","2019-11-12T00:00","2018-01-01T00:00","2019-11-12T00:00","2018-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games6042","Windowgames_2760","0.35",,"Delta Force: Black Hawk Down","RHEM","Delta Force: Black Hawk Down","RHEM","0.0714285714285714","0.0714285714285714","2003-03-23T00:00","2003-01-01T00:00","2003-03-23T00:00","2003-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games10854","Windowgames_3017","0.13461538461538458",,"Tom Clancy's HAWX","The Sims 2: Apartment Life","Tom Clancy's HAWX","The Sims 2: Apartment Life","0.1923076923076923","0.1923076923076923","2009-03-17T00:00","2008-01-01T00:00","2009-03-17T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games6306","Windowgames_2199","0.0777777777777778",,"Olija","MotoGP 19","Olija","MotoGP 19","0.11111111111111116","0.11111111111111116","2021-01-28T00:00","2019-01-01T00:00","2021-01-28T00:00","2019-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games7174","Windowgames_2484","0.1647058823529412",,"Myth III: The Wolf Age","Panzer General III: Scorched Earth","Myth III: The Wolf Age","Panzer General III: Scorched Earth","0.23529411764705888","0.23529411764705888","2001-10-30T00:00","2000-01-01T00:00","2001-10-30T00:00","2000-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games7174","Windowgames_2482","0.055999999999999966",,"Myth III: The Wolf Age","Panzer General 3D Assault","Myth III: The Wolf Age","Panzer General 3D Assault","0.07999999999999996","0.07999999999999996","2001-10-30T00:00","1999-01-01T00:00","2001-10-30T00:00","1999-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games9679","Windowgames_2165","0.41666666666666663",,"Septerra Core: Legacy of the Creator","Monopoly Junior","Septerra Core: Legacy of the Creator","Monopoly Junior","0.16666666666666663","0.16666666666666663","1999-10-31T00:00","1999-01-01T00:00","1999-10-31T00:00","1999-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games9679","Windowgames_2162","0.058333333333333355",,"Septerra Core: Legacy of the Creator","Monopoly","Septerra Core: Legacy of the Creator","Monopoly","0.08333333333333337","0.08333333333333337","1999-10-31T00:00","2000-01-01T00:00","1999-10-31T00:00","2000-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games4634","Windowgames_182","0.11290322580645158",,"S.T.A.L.K.E.R.: Call of Pripyat","Assassins Creed III","S.T.A.L.K.E.R.: Call of Pripyat","Assassins Creed III","0.16129032258064513","0.16129032258064513","2010-02-02T00:00","2012-01-01T00:00","2010-02-02T00:00","2012-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games4634","Windowgames_181","0.11290322580645158",,"S.T.A.L.K.E.R.: Call of Pripyat","Assassins Creed II","S.T.A.L.K.E.R.: Call of Pripyat","Assassins Creed II","0.16129032258064513","0.16129032258064513","2010-02-02T00:00","2009-01-01T00:00","2010-02-02T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games7174","Windowgames_2489","0.36363636363636365",,"Myth III: The Wolf Age","Paris 1313","Myth III: The Wolf Age","Paris 1313","0.09090909090909094","0.09090909090909094","2001-10-30T00:00","2001-01-01T00:00","2001-10-30T00:00","2001-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games4634","Windowgames_187","0.06774193548387097",,"S.T.A.L.K.E.R.: Call of Pripyat","Assassins Creed: Revelations","S.T.A.L.K.E.R.: Call of Pripyat","Assassins Creed: Revelations","0.09677419354838712","0.09677419354838712","2010-02-02T00:00","2011-01-01T00:00","2010-02-02T00:00","2011-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games8522","Windowgames_2438","0.049999999999999975",,"Disgaea PC","Ostrich Island","Disgaea PC","Ostrich Island","0.0714285714285714","0.0714285714285714","2016-02-04T00:00","2015-01-01T00:00","2016-02-04T00:00","2015-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games5364","Windowgames_3106","0.11290322580645158",,"Baldur's Gate: Enhanced Edition","SpaceChem","Baldur's Gate: Enhanced Edition","SpaceChem","0.16129032258064513","0.16129032258064513","2012-11-28T00:00","2011-01-01T00:00","2012-11-28T00:00","2011-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games4634","Windowgames_184","0.3903225806451613",,"S.T.A.L.K.E.R.: Call of Pripyat","Assassins Creed: Brotherhood","S.T.A.L.K.E.R.: Call of Pripyat","Assassins Creed: Brotherhood","0.12903225806451613","0.12903225806451613","2010-02-02T00:00","2010-01-01T00:00","2010-02-02T00:00","2010-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games4911","Windowgames_473","0.11666666666666663",,"Puzzle Dimension","Call of Duty: Modern Warfare 2","Puzzle Dimension","Call of Duty: Modern Warfare 2","0.16666666666666663","0.16666666666666663","2010-06-21T00:00","2009-01-01T00:00","2010-06-21T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games9679","Windowgames_2167","0.13611111111111107",,"Septerra Core: Legacy of the Creator","Monopoly Tycoon","Septerra Core: Legacy of the Creator","Monopoly Tycoon","0.19444444444444442","0.19444444444444442","1999-10-31T00:00","2001-01-01T00:00","1999-10-31T00:00","2001-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games9679","Windowgames_2166","0.13611111111111107",,"Septerra Core: Legacy of the Creator","Monopoly Star Wars","Septerra Core: Legacy of the Creator","Monopoly Star Wars","0.19444444444444442","0.19444444444444442","1999-10-31T00:00","1997-01-01T00:00","1999-10-31T00:00","1997-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games4911","Windowgames_474","0.11666666666666663",,"Puzzle Dimension","Call of Duty: Modern Warfare 3","Puzzle Dimension","Call of Duty: Modern Warfare 3","0.16666666666666663","0.16666666666666663","2010-06-21T00:00","2011-01-01T00:00","2010-06-21T00:00","2011-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games13771","Windowgames_2096","0.41666666666666663",,"Secret Files 2: Puritas Cordis","Men of War","Secret Files 2: Puritas Cordis","Men of War","0.16666666666666663","0.16666666666666663","2009-10-29T00:00","2009-01-01T00:00","2009-10-29T00:00","2009-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games9324","Windowgames_3292","0.11666666666666663",,"Scrapland","Supreme Ruler 2010","Scrapland","Supreme Ruler 2010","0.16666666666666663","0.16666666666666663","2004-11-04T00:00","2005-01-01T00:00","2004-11-04T00:00","2005-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games12974","Windowgames_1244","0.1866666666666667",,"Desperados 2: Cooper's Revenge","Fate: Undiscovered Realms","Desperados 2: Cooper's Revenge","Fate: Undiscovered Realms","0.2666666666666667","0.2666666666666667","2006-05-05T00:00","2008-01-01T00:00","2006-05-05T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games13771","Windowgames_2097","0.25666666666666665",,"Secret Files 2: Puritas Cordis","Mercenaries 2: World in Flames","Secret Files 2: Puritas Cordis","Mercenaries 2: World in Flames","0.3666666666666667","0.3666666666666667","2009-10-29T00:00","2008-01-01T00:00","2009-10-29T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games12974","Windowgames_1245","0.16333333333333327",,"Desperados 2: Cooper's Revenge","Feeding Frenzy","Desperados 2: Cooper's Revenge","Feeding Frenzy","0.23333333333333328","0.23333333333333328","2006-05-05T00:00","2004-01-01T00:00","2006-05-05T00:00","2004-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games12974","Windowgames_1243","0.046666666666666655",,"Desperados 2: Cooper's Revenge","Fate","Desperados 2: Cooper's Revenge","Fate","0.06666666666666665","0.06666666666666665","2006-05-05T00:00","2005-01-01T00:00","2006-05-05T00:00","2005-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games12974","Windowgames_1249","0.046666666666666655",,"Desperados 2: Cooper's Revenge","FIFA 06","Desperados 2: Cooper's Revenge","FIFA 06","0.06666666666666665","0.06666666666666665","2006-05-05T00:00","2005-01-01T00:00","2006-05-05T00:00","2005-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games12974","Windowgames_1246","0.475",,"Desperados 2: Cooper's Revenge","Feeding Frenzy 2: Shipwreck Showdown","Desperados 2: Cooper's Revenge","Feeding Frenzy 2: Shipwreck Showdown","0.25","0.25","2006-05-05T00:00","2006-01-01T00:00","2006-05-05T00:00","2006-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games6175","Windowgames_1433","0.13999999999999996",,"Arena Wars","GeneRally","Arena Wars","GeneRally","0.19999999999999996","0.19999999999999996","2004-09-13T00:00","2002-01-01T00:00","2004-09-13T00:00","2002-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games9324","Windowgames_3296","0.4235294117647059",,"Scrapland","Survival Crisis Z","Scrapland","Survival Crisis Z","0.17647058823529416","0.17647058823529416","2004-11-04T00:00","2004-01-01T00:00","2004-11-04T00:00","2004-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","all_games9324","Windowgames_3297","0.175",,"Scrapland","Survival Project","Scrapland","Survival Project","0.25","0.25","2004-11-04T00:00","2003-01-01T00:00","2004-11-04T00:00","2003-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games6175","Windowgames_1437","0.3230769230769231",,"Arena Wars","Geometry Wars","Arena Wars","Geometry Wars","0.46153846153846156","0.46153846153846156","2004-09-13T00:00","2003-01-01T00:00","2004-09-13T00:00","2003-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games13768","Windowgames_2937","0.0823529411764706",,"Danger Zone","Shakedown: Hawaii","Danger Zone","Shakedown: Hawaii","0.11764705882352944","0.11764705882352944","2017-05-29T00:00","2019-01-01T00:00","2017-05-29T00:00","2019-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games477","Windowgames_1809","0.1235294117647059",,"Silent Hunter III","Just Cause","Silent Hunter III","Just Cause","0.17647058823529416","0.17647058823529416","2005-03-15T00:00","2006-01-01T00:00","2005-03-15T00:00","2006-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games4027","Windowgames_414","0.09459459459459456",,"Age of Conan: Hyborian Adventures","Brian Lara International Cricket 2007","Age of Conan: Hyborian Adventures","Brian Lara International Cricket 2007","0.1351351351351351","0.1351351351351351","2008-05-20T00:00","2007-01-01T00:00","2008-05-20T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games477","Windowgames_1808","0.13124999999999998",,"Silent Hunter III","Jurassic Park: Operation Genesis","Silent Hunter III","Jurassic Park: Operation Genesis","0.1875","0.1875","2005-03-15T00:00","2003-01-01T00:00","2005-03-15T00:00","2003-01-01T00:00","0.0","0.0"
