"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GameNameComparatorLevenshtein record1Value","[0] GameNameComparatorLevenshtein record2Value","[0] GameNameComparatorLevenshtein record1PreprocessedValue","[0] GameNameComparatorLevenshtein record2PreprocessedValue","[0] GameNameComparatorLevenshtein similarity","[0] GameNameComparatorLevenshtein postproccesedSimilarity","[1] GameDateComparator3Years record1Value","[1] GameDateComparator3Years record2Value","[1] GameDateComparator3Years record1PreprocessedValue","[1] GameDateComparator3Years record2PreprocessedValue","[1] GameDateComparator3Years similarity","[1] GameDateComparator3Years postproccesedSimilarity"
"LinearCombinationMatchingRule","all_games334","PS4_id_5329","0.11666666666666663",,"Shadow of the Colossus","Destiny Connect: Tick-Tock Travelers","Shadow of the Colossus","Destiny Connect: Tick-Tock Travelers","0.16666666666666663","0.16666666666666663","2018-02-06T00:00","2019-10-22T00:00","2018-02-06T00:00","2019-10-22T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games15825","PS4_id_3338","0.15",,"The Inpatient","Ace Combat 5: The Unsung War","The Inpatient","Ace Combat 5: The Unsung War","0.2142857142857143","0.2142857142857143","2018-01-23T00:00","2019-01-18T00:00","2018-01-23T00:00","2019-01-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games7140","PS4_id_6985","0.03181818181818179",,"New Super Lucky's Tale","Kill It With Fire (EU)","New Super Lucky's Tale","Kill It With Fire (EU)","0.045454545454545414","0.045454545454545414","2020-08-21T00:00","2021-03-04T00:00","2020-08-21T00:00","2021-03-04T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games15825","PS4_id_3339","0.1814814814814815",,"The Inpatient","Ace Combat 7: Skies Unknown","The Inpatient","Ace Combat 7: Skies Unknown","0.2592592592592593","0.2592592592592593","2018-01-23T00:00","2019-01-18T00:00","2018-01-23T00:00","2019-01-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games334","PS4_id_5328","0.09545454545454544",,"Shadow of the Colossus","Destiny 2 (PS4)","Shadow of the Colossus","Destiny 2 (PS4)","0.13636363636363635","0.13636363636363635","2018-02-06T00:00","2017-09-06T00:00","2018-02-06T00:00","2017-09-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games7140","PS4_id_6986","0.12727272727272723",,"New Super Lucky's Tale","KILL la KILL IF","New Super Lucky's Tale","KILL la KILL IF","0.18181818181818177","0.18181818181818177","2020-08-21T00:00","2019-07-26T00:00","2020-08-21T00:00","2019-07-26T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games15825","PS4_id_3336","0.23333333333333334",,"The Inpatient","Ace Banana (CN)","The Inpatient","Ace Banana (CN)","0.33333333333333337","0.33333333333333337","2018-01-23T00:00","2016-10-13T00:00","2018-01-23T00:00","2016-10-13T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games15825","PS4_id_3337","0.23333333333333334",,"The Inpatient","Ace Banana (EU)","The Inpatient","Ace Banana (EU)","0.33333333333333337","0.33333333333333337","2018-01-23T00:00","2016-10-13T00:00","2018-01-23T00:00","2016-10-13T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games7140","PS4_id_6984","0.09545454545454544",,"New Super Lucky's Tale","Kill It With Fire","New Super Lucky's Tale","Kill It With Fire","0.13636363636363635","0.13636363636363635","2020-08-21T00:00","2021-03-04T00:00","2020-08-21T00:00","2021-03-04T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games334","PS4_id_5325","0.09545454545454544",,"Shadow of the Colossus","Desperados III","Shadow of the Colossus","Desperados III","0.13636363636363635","0.13636363636363635","2018-02-06T00:00","2020-06-16T00:00","2018-02-06T00:00","2020-06-16T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games334","PS4_id_5324","0.42727272727272725",,"Shadow of the Colossus","Desert Child","Shadow of the Colossus","Desert Child","0.18181818181818177","0.18181818181818177","2018-02-06T00:00","2018-12-11T00:00","2018-02-06T00:00","2018-12-11T00:00","1.0","1.0"
