"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GameNameComparatorLevenshtein record1Value","[0] GameNameComparatorLevenshtein record2Value","[0] GameNameComparatorLevenshtein record1PreprocessedValue","[0] GameNameComparatorLevenshtein record2PreprocessedValue","[0] GameNameComparatorLevenshtein similarity","[0] GameNameComparatorLevenshtein postproccesedSimilarity"
"LinearCombinationMatchingRule","Video_games_sales14577","wikidata_id_40196","0.0",,"Guilty Gear XX Accent Core Plus","Up","Guilty Gear XX Accent Core Plus","Up","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales13815","wikidata_id_41818","0.0",,"Guilty Gear XX Accent Core","Ice Age 2: The Meltdown","Guilty Gear XX Accent Core","Ice Age 2: The Meltdown","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales14097","wikidata_id_53859","0.0",,"Bionicle Heroes","Super Mario All-Stars 25th Anniversary Edition","Bionicle Heroes","Super Mario All-Stars 25th Anniversary Edition","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales11640","wikidata_id_42551","0.0",,"The $1 Pyramid","The Last Bounty Hunter","The $1 Pyramid","The Last Bounty Hunter","0.16666666666666666","0.0"
"LinearCombinationMatchingRule","Video_games_sales11748","wikidata_id_36210","0.0",,"Aliens in the Attic","The Mummy: Tomb of the Dragon Emperor","Aliens in the Attic","The Mummy: Tomb of the Dragon Emperor","0.1111111111111111","0.0"
"LinearCombinationMatchingRule","Video_games_sales11774","wikidata_id_17825","0.0",,"Jimmie Johnsons Anything With an Engine","Pitfall: The Mayan Adventure","Jimmie Johnsons Anything With an Engine","Pitfall: The Mayan Adventure","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales10770","wikidata_id_52508","0.0",,"Big League Sports","Rage of the Gladiator","Big League Sports","Rage of the Gladiator","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales8098","wikidata_id_44929","0.0",,"MotoGP","Eduardo the Samurai Toaster","MotoGP","Eduardo the Samurai Toaster","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales616","wikidata_id_42987","0.0",,"Skylanders Giants","Safecracker: The Ultimate Puzzle Adventure","Skylanders Giants","Safecracker: The Ultimate Puzzle Adventure","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales10560","wikidata_id_43832","0.0",,"Sesame Street: Ready, Set, Grover!","Sonic and the Secret Rings","Sesame Street: Ready, Set, Grover!","Sonic and the Secret Rings","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales7715","wikidata_id_51697","0.0",,"Neighborhood Games","We Sing Encore","Neighborhood Games","We Sing Encore","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales10560","wikidata_id_43831","0.0",,"Sesame Street: Ready, Set, Grover!","Crayon Shin-chan: Saikyou Kazoku Kasukabe King Wii","Sesame Street: Ready, Set, Grover!","Crayon Shin-chan: Saikyou Kazoku Kasukabe King Wii","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales12036","wikidata_id_43832","0.0",,"Storybook Workshop","Sonic and the Secret Rings","Storybook Workshop","Sonic and the Secret Rings","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales12036","wikidata_id_43831","0.0",,"Storybook Workshop","Crayon Shin-chan: Saikyou Kazoku Kasukabe King Wii","Storybook Workshop","Crayon Shin-chan: Saikyou Kazoku Kasukabe King Wii","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales5748","wikidata_id_36275","0.0",,"Monster La","ColorZ","Monster La","ColorZ","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales15496","wikidata_id_42950","0.0",,"World Championship Poker featuring Howard Lederer: All In","Winning Post 7 Maximum 2008","World Championship Poker featuring Howard Lederer: All In","Winning Post 7 Maximum 2008","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales16633","wikidata_id_33382","0.0",,"The Cages: Pro Style Batting Practice","Tomb Raider: Anniversary","The Cages: Pro Style Batting Practice","Tomb Raider: Anniversary","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales2262","wikidata_id_43923","0.0",,"Cars","Yummy Yummy Cooking Jam","Cars","Yummy Yummy Cooking Jam","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales12028","wikidata_id_36435","0.0",,"Rugby League 3","Rock 'n' Roll Adventures","Rugby League 3","Rock 'n' Roll Adventures","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales4032","wikidata_id_44312","0.0",,"Madden NFL 07","The Sims 2: Castaway","Madden NFL 07","The Sims 2: Castaway","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales6930","wikidata_id_41039","0.0",,"Resident Evil Archives: Resident Evil Zero","Puzzle Challenge: Crosswords and More","Resident Evil Archives: Resident Evil Zero","Puzzle Challenge: Crosswords and More","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales9158","wikidata_id_60974","0.0",,"Scarface: The World is Yours","Call of Duty 4: Modern Warfare","Scarface: The World is Yours","Call of Duty 4: Modern Warfare","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales6957","wikidata_id_283","0.0",,"PDC World Championship Darts 2008","The Super Spy","PDC World Championship Darts 2008","The Super Spy","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales1110","wikidata_id_40802","0.0",,"Shaun White Snowboarding: Road Trip","The Sims 3","Shaun White Snowboarding: Road Trip","The Sims 3","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales17324","wikidata_id_27567","0.0",,"Maximum Racing: Rally Racer","Snowboard Riot","Maximum Racing: Rally Racer","Snowboard Riot","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales3935","wikidata_id_33408","0.0",,"Naruto Shippuden: Clash of Ninja Revolution 3","Myth Makers: Orbs of Doom","Naruto Shippuden: Clash of Ninja Revolution 3","Myth Makers: Orbs of Doom","0.09090909090909091","0.0"
"LinearCombinationMatchingRule","Video_games_sales8612","wikidata_id_54562","0.0",,"Marble Saga: Kororinpa","Tangled: The Video Game","Marble Saga: Kororinpa","Tangled: The Video Game","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales16072","wikidata_id_54461","0.0",,"Monster Trux Offroad","Brunswick Zone Cosmic Bowling","Monster Trux Offroad","Brunswick Zone Cosmic Bowling","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales6473","wikidata_id_38858","0.0",,"Angry Birds Star Wars","Ultimate Band","Angry Birds Star Wars","Ultimate Band","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales3107","wikidata_id_33928","0.0",,"The Biggest Loser: Challenge","Samba de Amigo","The Biggest Loser: Challenge","Samba de Amigo","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales4286","wikidata_id_76279","0.0",,"WWE SmackDown vs. Raw 2011","Giovanni Moreno","WWE SmackDown vs. Raw 2011","Giovanni Moreno","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales11813","wikidata_id_35339","0.0",,"Cosmic Family","Shrek's Carnival Craze","Cosmic Family","Shrek's Carnival Craze","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales6057","wikidata_id_29964","0.0",,"Trauma Center: New Blood","Pokémon Battle Revolution","Trauma Center: New Blood","Pokémon Battle Revolution","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales8155","wikidata_id_49951","0.0",,"Rio","Rune Factory: Tides of Destiny","Rio","Rune Factory: Tides of Destiny","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales17000","wikidata_id_39585","0.0",,"Just Dance: Disney Party 2","Sonic & Knuckles","Just Dance: Disney Party 2","Sonic & Knuckles","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales11746","wikidata_id_38630","0.0",,"Lost in Blue: Shipwrecked","Naruto Shippūden: Gekitō Ninja Taisen! EX","Lost in Blue: Shipwrecked","Naruto Shippūden: Gekitō Ninja Taisen! EX","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales5369","wikidata_id_45209","0.0",,"Hannah Montana: The Movie","Gold's Gym: Cardio Workout","Hannah Montana: The Movie","Gold's Gym: Cardio Workout","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales6132","wikidata_id_44951","0.0",,"Dragon Ball Z: Budokai Tenkaichi 2","Critter Round-Up","Dragon Ball Z: Budokai Tenkaichi 2","Critter Round-Up","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales12592","wikidata_id_81196","0.0",,"Greys Anatomy: The Video Game","Shakedown: Hawaii","Greys Anatomy: The Video Game","Shakedown: Hawaii","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales14687","wikidata_id_44631","0.0",,"Story Hour: Adventures","Wii jOG","Story Hour: Adventures","Wii jOG","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales1231","wikidata_id_36040","0.0",,"Go Vacation","Tokyo City Nights","Go Vacation","Tokyo City Nights","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales13491","wikidata_id_44851","0.0",,"Pool Party","Disaster: Day of Crisis","Pool Party","Disaster: Day of Crisis","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales4980","wikidata_id_30514","0.0",,"Hooked! Again: Real Motion Fishing","Neves","Hooked! Again: Real Motion Fishing","Neves","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales16609","wikidata_id_34318","0.0",,"th!nk Logic Trainer","Bee Movie Game","th!nk Logic Trainer","Bee Movie Game","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales9347","wikidata_id_56296","0.0",,"Valhalla Knights: Eldar Saga","Ben 10 Ultimate Alien: Cosmic Destruction","Valhalla Knights: Eldar Saga","Ben 10 Ultimate Alien: Cosmic Destruction","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales9704","wikidata_id_40829","0.0",,"Brothers in Arms: Double Time","Deal or No Deal","Brothers in Arms: Double Time","Deal or No Deal","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales7000","wikidata_id_32597","0.0",,"Ultimate Band","MySims Kingdom","Ultimate Band","MySims Kingdom","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales9062","wikidata_id_64361","0.0",,"Spider-Man: Friend or Foe","Brave","Spider-Man: Friend or Foe","Brave","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales1179","wikidata_id_36824","0.0",,"Dance Dance Revolution: Hottest Party 2","Kidz Sports Crazy Mini Golf","Dance Dance Revolution: Hottest Party 2","Kidz Sports Crazy Mini Golf","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales10522","wikidata_id_37872","0.0",,"Disney's Chicken Little: Ace In Action","The Golden Compass","Disney's Chicken Little: Ace In Action","The Golden Compass","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales16397","wikidata_id_43401","0.0",,"Turbo Trainz","Bomberman Blast","Turbo Trainz","Bomberman Blast","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales9979","wikidata_id_45539","0.0",,"Cruisn","Zumba Fitness 2","Cruisn","Zumba Fitness 2","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales8980","wikidata_id_37599","0.0",,"Sam & Max: Season One","Alvin and the Chipmunks: The Squeakquel","Sam & Max: Season One","Alvin and the Chipmunks: The Squeakquel","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales11841","wikidata_id_27848","0.0",,"Kung Fu Panda: Legendary Warriors","Mario Power Tennis","Kung Fu Panda: Legendary Warriors","Mario Power Tennis","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales3855","wikidata_id_39226","0.0",,"Tales of Symphonia: Dawn of the New World","Dr. Mario Online Rx","Tales of Symphonia: Dawn of the New World","Dr. Mario Online Rx","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales15205","wikidata_id_45209","0.0",,"TV Total Events","Gold's Gym: Cardio Workout","TV Total Events","Gold's Gym: Cardio Workout","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales6862","wikidata_id_43382","0.0",,"Dancing With The Stars","The Hardy Boys: The Hidden Theft","Dancing With The Stars","The Hardy Boys: The Hidden Theft","0.125","0.0"
"LinearCombinationMatchingRule","Video_games_sales1570","wikidata_id_8949","0.0",,"Jillian Michaels Fitness Ultimatum 2009","SD Gundam World: Gachapon Senshi - Scramble Wars","Jillian Michaels Fitness Ultimatum 2009","SD Gundam World: Gachapon Senshi - Scramble Wars","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales10085","wikidata_id_40829","0.0",,"Yogi Bear: The Video Game","Deal or No Deal","Yogi Bear: The Video Game","Deal or No Deal","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales6780","wikidata_id_47614","0.0",,"U-Sing: Girls Night","La-Mulana","U-Sing: Girls Night","La-Mulana","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales6879","wikidata_id_46782","0.0",,"The Price is Right 2010 Edition","Winter Stars","The Price is Right 2010 Edition","Winter Stars","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales2648","wikidata_id_31117","0.0",,"MadWorld","Avatar: The Last Airbender","MadWorld","Avatar: The Last Airbender","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales8110","wikidata_id_69770","0.0",,"Alone in the Dark","Resident Evil Zero","Alone in the Dark","Resident Evil Zero","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales9246","wikidata_id_32850","0.0",,"Virtua Tennis 4","Tony Hawk's Downhill Jam","Virtua Tennis 4","Tony Hawk's Downhill Jam","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales4353","wikidata_id_33776","0.0",,"Crash of the Titans","Rotohex","Crash of the Titans","Rotohex","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales3385","wikidata_id_42666","0.0",,"Disney TH!NK Fast: The Ultimate Trivia Showdown","Kotoba no Puzzle: Mojipittan","Disney TH!NK Fast: The Ultimate Trivia Showdown","Kotoba no Puzzle: Mojipittan","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales11083","wikidata_id_34487","0.0",,"NERF N-Strike: Double Blast Bundle","Mobile Suit Gundam: MS Sensen 0079","NERF N-Strike: Double Blast Bundle","Mobile Suit Gundam: MS Sensen 0079","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales9624","wikidata_id_35768","0.0",,"Wild Earth: African Safari","Spore Hero","Wild Earth: African Safari","Spore Hero","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales4","wikidata_id_38358","0.0",,"Wii Sports Resort","Tomena Sanner","Wii Sports Resort","Tomena Sanner","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales8685","wikidata_id_44689","0.0",,"Vegas Party","The Beatles: Rock Band","Vegas Party","The Beatles: Rock Band","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales2162","wikidata_id_42879","0.0",,"de Blo","Silver Star Chess","de Blo","Silver Star Chess","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales6762","wikidata_id_33366","0.0",,"Daisy Fuentes Pilates","Space Chimps","Daisy Fuentes Pilates","Space Chimps","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales12410","wikidata_id_62627","0.0",,"Cold Stone Creamery: Scoop It Up","Rango","Cold Stone Creamery: Scoop It Up","Rango","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales13111","wikidata_id_65781","0.0",,"Mr Beans Wacky World of Wii","Rock of the Dead","Mr Beans Wacky World of Wii","Rock of the Dead","0.1111111111111111","0.0"
"LinearCombinationMatchingRule","Video_games_sales8847","wikidata_id_38404","0.0",,"Family Party: Fitness Fun","WarioWare: Smooth Moves","Family Party: Fitness Fun","WarioWare: Smooth Moves","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales2909","wikidata_id_40362","0.0",,"Dragon Quest Swords: The Masked Queen and the Tower of Mirrors","Sukeban Shachou Rena","Dragon Quest Swords: The Masked Queen and the Tower of Mirrors","Sukeban Shachou Rena","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales7052","wikidata_id_29540","0.0",,"Looney Tunes: Acme Arsenal","Madagascar: Escape 2 Africa","Looney Tunes: Acme Arsenal","Madagascar: Escape 2 Africa","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales17028","wikidata_id_33200","0.0",,"Action Girlz Racing","My French Coach and My Spanish Coach","Action Girlz Racing","My French Coach and My Spanish Coach","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales4503","wikidata_id_29045","0.0",,"Walk it Out!","Fun! Fun! Minigolf","Walk it Out!","Fun! Fun! Minigolf","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales70","wikidata_id_34612","0.0",,"Just Dance 2","Smarty Pants","Just Dance 2","Smarty Pants","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales3729","wikidata_id_42170","0.0",,"Tiger Woods PGA Tour 11","Puppy Luv","Tiger Woods PGA Tour 11","Puppy Luv","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales4958","wikidata_id_40416","0.0",,"Disney Princess: Enchanting Storybooks","Driift Mania","Disney Princess: Enchanting Storybooks","Driift Mania","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales17079","wikidata_id_38189","0.0",,"Rig Racer 2","Bionicle Heroes","Rig Racer 2","Bionicle Heroes","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales4958","wikidata_id_40414","0.0",,"Disney Princess: Enchanting Storybooks","Naruto Shippūden: Gekitō Ninja Taisen! EX 2","Disney Princess: Enchanting Storybooks","Naruto Shippūden: Gekitō Ninja Taisen! EX 2","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales7041","wikidata_id_72678","0.0",,"Ashes Cricket 2009","Family Feud: Decades","Ashes Cricket 2009","Family Feud: Decades","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales9730","wikidata_id_61688","0.0",,"Deepak Chopras Leela","Call of Duty: Modern Warfare 3","Deepak Chopras Leela","Call of Duty: Modern Warfare 3","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales3033","wikidata_id_33864","0.0",,"Summer Sports: Paradise Island (Others sales)","SD Gundam: G Generation Wars","Summer Sports: Paradise Island (Others sales)","SD Gundam: G Generation Wars","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales3383","wikidata_id_42666","0.0",,"New Play Control! Pikmin 2","Kotoba no Puzzle: Mojipittan","New Play Control! Pikmin 2","Kotoba no Puzzle: Mojipittan","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales11532","wikidata_id_25115","0.0",,"Diva Girls: Divas on Ice","Baroque","Diva Girls: Divas on Ice","Baroque","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales7704","wikidata_id_56122","0.0",,"Just Dance: Greatest Hits","Planes","Just Dance: Greatest Hits","Planes","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales8277","wikidata_id_71023","0.0",,"WordJong Party","Major League Baseball 2K12","WordJong Party","Major League Baseball 2K12","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales7969","wikidata_id_43911","0.0",,"One Piece: Unlimited Adventure","MySims","One Piece: Unlimited Adventure","MySims","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales12561","wikidata_id_50430","0.0",,"Cocoto Kart Racer","Spy Fox in ""Dry Cereal""","Cocoto Kart Racer","Spy Fox in ""Dry Cereal""","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales15022","wikidata_id_58328","0.0",,"Lets Play Ballerina","Tomb Raider: Anniversary","Lets Play Ballerina","Tomb Raider: Anniversary","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales3559","wikidata_id_74549","0.0",,"The Conduit","Barbie: Groom and Glam Pups","The Conduit","Barbie: Groom and Glam Pups","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales7451","wikidata_id_27539","0.0",,"Cursed Mountain","Blitz: The League","Cursed Mountain","Blitz: The League","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales17028","wikidata_id_42170","0.0",,"Action Girlz Racing","Puppy Luv","Action Girlz Racing","Puppy Luv","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales8470","wikidata_id_41966","0.0",,"Im A Celebrity: Get Me Out of Here!","Ben 10: Alien Force","Im A Celebrity: Get Me Out of Here!","Ben 10: Alien Force","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales2180","wikidata_id_72159","0.0",,"Scooby-Doo! First Frights","Line Attack Heroes","Scooby-Doo! First Frights","Line Attack Heroes","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales7843","wikidata_id_42842","0.0",,"The Spiderwick Chronicles","Emergency Mayhem","The Spiderwick Chronicles","Emergency Mayhem","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales11835","wikidata_id_40343","0.0",,"Naruto Shippuden: Gekito Ninja Taisen! EX 3","Naruto Shippūden: Dragon Blade Chronicles","Naruto Shippuden: Gekito Ninja Taisen! EX 3","Naruto Shippūden: Dragon Blade Chronicles","0.09090909090909091","0.0"
"LinearCombinationMatchingRule","Video_games_sales9839","wikidata_id_36919","0.0",,"Ninja Reflex","Iron Chef America: Supreme Cuisine","Ninja Reflex","Iron Chef America: Supreme Cuisine","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales8307","wikidata_id_65136","0.0",,"Iron Chef America: Supreme Cuisine","Kiki Trick","Iron Chef America: Supreme Cuisine","Kiki Trick","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales3935","wikidata_id_66585","0.0",,"Naruto Shippuden: Clash of Ninja Revolution 3","Super Paper Mario","Naruto Shippuden: Clash of Ninja Revolution 3","Super Paper Mario","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales2959","wikidata_id_39740","0.0",,"FIFA Soccer 13","Virtua Tennis 2009","FIFA Soccer 13","Virtua Tennis 2009","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales14910","wikidata_id_48848","0.0",,"Driver: Parallel Lines","UDraw Studio","Driver: Parallel Lines","UDraw Studio","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales16403","wikidata_id_61360","0.0",,"Groovin Blocks","Man vs. Wild","Groovin Blocks","Man vs. Wild","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales14710","wikidata_id_53627","0.0",,"SD Gundam: Gashapon Wars","Dive: The Medes Islands Secret","SD Gundam: Gashapon Wars","Dive: The Medes Islands Secret","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales10274","wikidata_id_36147","0.0",,"The King of Fighters Collection: The Orochi Saga","iCarly","The King of Fighters Collection: The Orochi Saga","iCarly","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales16926","wikidata_id_72786","0.0",,"Smiley World: Island Challenge","Mega Man 10","Smiley World: Island Challenge","Mega Man 10","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales9431","wikidata_id_39035","0.0",,"Haunted House","SpongeBob SquarePants featuring Nicktoons: Globs of Doom","Haunted House","SpongeBob SquarePants featuring Nicktoons: Globs of Doom","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales6216","wikidata_id_29281","0.0",,"Batman: The Brave and the Bold the Videogame","Goosebumps: Horrorland","Batman: The Brave and the Bold the Videogame","Goosebumps: Horrorland","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales17163","wikidata_id_30801","0.0",,"Kidz Sports: Basketball","Donkey Kong Country","Kidz Sports: Basketball","Donkey Kong Country","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales14841","wikidata_id_38858","0.0",,"The Island of Dr. Frankenstein","Ultimate Band","The Island of Dr. Frankenstein","Ultimate Band","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales3501","wikidata_id_37802","0.0",,"Go Diego Go! Great Dinosaur Rescue","Bully","Go Diego Go! Great Dinosaur Rescue","Bully","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales5648","wikidata_id_44541","0.0",,"Bleach: Shattered Blade","Helix","Bleach: Shattered Blade","Helix","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales11394","wikidata_id_38268","0.0",,"Mad Dog McCree: Gunslinger Pack","Manhunt 2","Mad Dog McCree: Gunslinger Pack","Manhunt 2","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales5648","wikidata_id_44544","0.0",,"Bleach: Shattered Blade","Naruto Shippūden: Clash of Ninja Revolution 3","Bleach: Shattered Blade","Naruto Shippūden: Clash of Ninja Revolution 3","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales3773","wikidata_id_39135","0.0",,"Tatsunoko vs. Capcom: Ultimate All-Stars","Gem Smashers","Tatsunoko vs. Capcom: Ultimate All-Stars","Gem Smashers","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales8849","wikidata_id_71607","0.0",,"The Amazing Spider-Man (Console Version)","Flip's Twisted World","The Amazing Spider-Man (Console Version)","Flip's Twisted World","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales7503","wikidata_id_31631","0.0",,"You Dont Know Jack","Hasbro Family Game Night","You Dont Know Jack","Hasbro Family Game Night","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales6545","wikidata_id_32183","0.0",,"Scene It? Twilight","Dance Dance Revolution Disney Grooves","Scene It? Twilight","Dance Dance Revolution Disney Grooves","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales8304","wikidata_id_57624","0.0",,"Trauma Team","The Garfield Show: Threat of the Space Lasagna","Trauma Team","The Garfield Show: Threat of the Space Lasagna","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales4609","wikidata_id_47445","0.0",,"2010 FIFA World Cup South Africa","Let's Sing 2015","2010 FIFA World Cup South Africa","Let's Sing 2015","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales2756","wikidata_id_72744","0.0",,"Deer Drive","Rhythm Heaven Fever","Deer Drive","Rhythm Heaven Fever","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales3460","wikidata_id_37775","0.0",,"Top Spin 3","The Bigs 2","Top Spin 3","The Bigs 2","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales7952","wikidata_id_33143","0.0",,"Tamagotchi Party On!","Boogie","Tamagotchi Party On!","Boogie","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales7621","wikidata_id_70849","0.0",,"Planet 51","The Last Story","Planet 51","The Last Story","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales8808","wikidata_id_31517","0.0",,"Dragons Lair Trilogy","Medieval games","Dragons Lair Trilogy","Medieval games","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales6990","wikidata_id_36968","0.0",,"Big Family Games","Link's Crossbow Training","Big Family Games","Link's Crossbow Training","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales826","wikidata_id_20064","0.0",,"Wipeout: The Game","The House of the Dead 2","Wipeout: The Game","The House of the Dead 2","0.14285714285714285","0.0"
"LinearCombinationMatchingRule","Video_games_sales3434","wikidata_id_45263","0.0",,"Disney Sing It! High School Musical 3: Senior Year","MadWorld","Disney Sing It! High School Musical 3: Senior Year","MadWorld","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales13285","wikidata_id_37229","0.0",,"Furu Furu Park","Wii Play","Furu Furu Park","Wii Play","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales261","wikidata_id_41155","0.0",,"Michael Jackson: The Experience","Skate It","Michael Jackson: The Experience","Skate It","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales2758","wikidata_id_72744","0.0",,"We Sing","Rhythm Heaven Fever","We Sing","Rhythm Heaven Fever","0.0","0.0"
