"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GameNameComparatorLevenshtein record1Value","[0] GameNameComparatorLevenshtein record2Value","[0] GameNameComparatorLevenshtein record1PreprocessedValue","[0] GameNameComparatorLevenshtein record2PreprocessedValue","[0] GameNameComparatorLevenshtein similarity","[0] GameNameComparatorLevenshtein postproccesedSimilarity"
"LinearCombinationMatchingRule","Windowgames_1781","Video_games_sales1263","0.0",,"Jerusalem: The Three Roads to the Holy Land","Football Manager 2012","Jerusalem: The Three Roads to the Holy Land","Football Manager 2012","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2218","Video_games_sales13849","0.0",,"Myst IV: Revelation","GRID","Myst IV: Revelation","GRID","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2196","Video_games_sales8459","0.0",,"MotoGP 15","Football Manager 2017","MotoGP 15","Football Manager 2017","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2479","Video_games_sales12636","0.0",,"Panzer Elite Action: Dunes of War","Create","Panzer Elite Action: Dunes of War","Create","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1766","Video_games_sales15865","0.0",,"Jack Keane","Command & Conquer 3: Kanes Wrath","Jack Keane","Command & Conquer 3: Kanes Wrath","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3144","Video_games_sales9461","0.0",,"SpongeBob SquarePants: Lights, Camera, Pants!","Project CARS","SpongeBob SquarePants: Lights, Camera, Pants!","Project CARS","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2996","Video_games_sales1067","0.0",,"SimCity 2000","The Sims 3: Late Night Expansion Pack","SimCity 2000","The Sims 3: Late Night Expansion Pack","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2116","Video_games_sales16258","0.0",,"Microsoft Flight Simulator for Windows 95","Unreal Tournament 2003","Microsoft Flight Simulator for Windows 95","Unreal Tournament 2003","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_761","Video_games_sales16723","0.0",,"Cute Knight","Legacy of Kain: Defiance","Cute Knight","Legacy of Kain: Defiance","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2407","Video_games_sales16579","0.0",,"One Must Fall: Battlegrounds","Command & Conquer Renegade","One Must Fall: Battlegrounds","Command & Conquer Renegade","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2447","Video_games_sales332","0.0",,"Outpost Kaloki","The Sims: Unleashed","Outpost Kaloki","The Sims: Unleashed","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2620","Video_games_sales16798","0.0",,"Pro Pinball: Big Race USA","Breach","Pro Pinball: Big Race USA","Breach","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_870","Video_games_sales9570","0.0",,"Deer Hunter 2005","Farming Simulator 2011","Deer Hunter 2005","Farming Simulator 2011","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1263","Video_games_sales5577","0.0",,"FIFA 20","Sid Meiers Civilization VI","FIFA 20","Sid Meiers Civilization VI","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1225","Video_games_sales15310","0.0",,"Fallout 4","Kung Fu Panda","Fallout 4","Kung Fu Panda","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1050","Video_games_sales15131","0.0",,"Dungeons & Dragons Online","Elven Legacy","Dungeons & Dragons Online","Elven Legacy","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2526","Video_games_sales15202","0.0",,"Phoenix Wright: Ace Attorney − Justice for All","Escape the Emerald Star","Phoenix Wright: Ace Attorney − Justice for All","Escape the Emerald Star","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3094","Video_games_sales15216","0.0",,"Soul of the Ultimate Nation","Demigod","Soul of the Ultimate Nation","Demigod","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3209","Video_games_sales3644","0.0",,"Star Wars: TIE Fighter","StarCraft II: Legacy of the Void","Star Wars: TIE Fighter","StarCraft II: Legacy of the Void","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2355","Video_games_sales15064","0.0",,"NHL 2002","Blazing Angels: Squadrons of WWII","NHL 2002","Blazing Angels: Squadrons of WWII","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1733","Video_games_sales1227","0.0",,"Infantry","Final Fantasy XIV: A Realm Reborn","Infantry","Final Fantasy XIV: A Realm Reborn","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3040","Video_games_sales13247","0.0",,"Singles: Flirt Up Your Life","Plants vs. Zombies","Singles: Flirt Up Your Life","Plants vs. Zombies","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3040","Video_games_sales13246","0.0",,"Singles: Flirt Up Your Life","Sherlock Holmes: Crimes & Punishments","Singles: Flirt Up Your Life","Sherlock Holmes: Crimes & Punishments","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2774","Video_games_sales15479","0.0",,"Rise of Flight: The First Great Air War","Sacred 3","Rise of Flight: The First Great Air War","Sacred 3","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_500","Video_games_sales4782","0.0",,"Cars: Radiator Springs Adventures","Duke Nukem Forever","Cars: Radiator Springs Adventures","Duke Nukem Forever","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3410","Video_games_sales16149","0.0",,"Tom Clancys Ghost Recon: Island Thunder","Fernbus Simulator","Tom Clancys Ghost Recon: Island Thunder","Fernbus Simulator","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_242","Video_games_sales3045","0.0",,"Babysitting Mania","Command & Conquer: Red Alert 3","Babysitting Mania","Command & Conquer: Red Alert 3","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1805","Video_games_sales15078","0.0",,"Jurassic Park III: Danger Zone!","Neverwinter Nights Diamond","Jurassic Park III: Danger Zone!","Neverwinter Nights Diamond","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1031","Video_games_sales16589","0.0",,"Drowned God: Conspiracy of the Ages","Poker for Dummies","Drowned God: Conspiracy of the Ages","Poker for Dummies","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1676","Video_games_sales14309","0.0",,"Hype: The Time Quest","Living Legends: Frozen Beauty","Hype: The Time Quest","Living Legends: Frozen Beauty","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1478","Video_games_sales15582","0.0",,"Grand Prix 4","Airport Simulator","Grand Prix 4","Airport Simulator","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_279","Video_games_sales13721","0.0",,"Battle Arena Toshinden 2","Secret Files: Tunguska","Battle Arena Toshinden 2","Secret Files: Tunguska","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2947","Video_games_sales15658","0.0",,"Shattered Horizon","UFO: Trilogy","Shattered Horizon","UFO: Trilogy","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1229","Video_games_sales15315","0.0",,"Fallout: New Vegas","Street Fighter X Tekken","Fallout: New Vegas","Street Fighter X Tekken","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2947","Video_games_sales15659","0.0",,"Shattered Horizon","Mount & Blade: Warband","Shattered Horizon","Mount & Blade: Warband","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_517","Video_games_sales10607","0.0",,"CellFactor: Revolution","The Whispered World","CellFactor: Revolution","The Whispered World","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3336","Video_games_sales10196","0.0",,"Team Fortress","Wasteland 2","Team Fortress","Wasteland 2","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2363","Video_games_sales15058","0.0",,"NHL Eastside Hockey Manager","Battlestations: Pacific","NHL Eastside Hockey Manager","Battlestations: Pacific","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1305","Video_games_sales16880","0.0",,"Flatspace","The Sims 2: Celebration Stuff","Flatspace","The Sims 2: Celebration Stuff","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2037","Video_games_sales3884","0.0",,"Manx TT Superbike","The Sims 2: Open for Business","Manx TT Superbike","The Sims 2: Open for Business","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_369","Video_games_sales13814","0.0",,"Blazing Angels: Squadrons of WWII","Farm Frenzy 3","Blazing Angels: Squadrons of WWII","Farm Frenzy 3","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3213","Video_games_sales13425","0.0",,"Star Wars: Yoda Stories","Clockwork Empires","Star Wars: Yoda Stories","Clockwork Empires","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2845","Video_games_sales2386","0.0",,"S.W.I.N.E.","Grand Theft Auto IV","S.W.I.N.E.","Grand Theft Auto IV","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_429","Video_games_sales13003","0.0",,"Bubsy: Paws on Fire!","Murdered: Soul Suspect","Bubsy: Paws on Fire!","Murdered: Soul Suspect","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1265","Video_games_sales4100","0.0",,"FIFA 2001","Far Cry 2","FIFA 2001","Far Cry 2","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3033","Video_games_sales13255","0.0",,"SimTower","Transport Fever","SimTower","Transport Fever","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1133","Video_games_sales12706","0.0",,"Escape From Paradise City","pro evolution soccer 2011","Escape From Paradise City","pro evolution soccer 2011","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1469","Video_games_sales8292","0.0",,"Gore: Ultimate Soldier","Dungeon Siege III","Gore: Ultimate Soldier","Dungeon Siege III","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1330","Video_games_sales15420","0.0",,"Formula 1 97","Indigo Prophecy","Formula 1 97","Indigo Prophecy","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_696","Video_games_sales16666","0.0",,"Counter-Strike","Kings Bounty: Armored Princess","Counter-Strike","Kings Bounty: Armored Princess","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2734","Video_games_sales8163","0.0",,"Remember 11: The Age of Infinity","Aliens: Colonial Marines","Remember 11: The Age of Infinity","Aliens: Colonial Marines","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3427","Video_games_sales6390","0.0",,"Tomb Raider Gold","R.U.S.E.","Tomb Raider Gold","R.U.S.E.","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1273","Video_games_sales15395","0.0",,"FIFA Manager 08","Fuel","FIFA Manager 08","Fuel","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1978","Video_games_sales4829","0.0",,"Lux","FIFA 14","Lux","FIFA 14","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1273","Video_games_sales15393","0.0",,"FIFA Manager 08","Tale of a Hero","FIFA Manager 08","Tale of a Hero","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1165","Video_games_sales5497","0.0",,"EverQuest: The Buried Sea","Might & Magic Heroes VI","EverQuest: The Buried Sea","Might & Magic Heroes VI","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1323","Video_games_sales15437","0.0",,"Football Manager Live","The Lord of the Rings: The Battle for Middle-Earth II","Football Manager Live","The Lord of the Rings: The Battle for Middle-Earth II","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_134","Video_games_sales14191","0.0",,"Angry Birds Seasons","Railroad Tycoon 3","Angry Birds Seasons","Railroad Tycoon 3","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_595","Video_games_sales9283","0.0",,"Clive Barkers Undying","Dragon Age: Origins - Ultimate Edition","Clive Barkers Undying","Dragon Age: Origins - Ultimate Edition","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1371","Video_games_sales12945","0.0",,"Frozen Synapse","Dungeon Keeper 2","Frozen Synapse","Dungeon Keeper 2","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1323","Video_games_sales15436","0.0",,"Football Manager Live","Command & Conquer: The First Decade","Football Manager Live","Command & Conquer: The First Decade","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1042","Video_games_sales15149","0.0",,"Dungeon Lords","ParaWorld","Dungeon Lords","ParaWorld","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2562","Video_games_sales430","0.0",,"Pop’n Music Lively","The Sims 4","Pop’n Music Lively","The Sims 4","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2991","Video_games_sales1904","0.0",,"Silent Storm","Empire: Total War","Silent Storm","Empire: Total War","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3350","Video_games_sales16959","0.0",,"TerraFire","Two Worlds","TerraFire","Two Worlds","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1985","Video_games_sales17134","0.0",,"Mabinogi","Beijing 2008","Mabinogi","Beijing 2008","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_473","Video_games_sales13081","0.0",,"Call of Duty: Modern Warfare 2","Hunted: The Demons Forge","Call of Duty: Modern Warfare 2","Hunted: The Demons Forge","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1985","Video_games_sales17135","0.0",,"Mabinogi","RailWorks 2: Train Simulator","Mabinogi","RailWorks 2: Train Simulator","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2260","Video_games_sales13887","0.0",,"NASCAR SimRacing","Men of War: Vietnam","NASCAR SimRacing","Men of War: Vietnam","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3155","Video_games_sales13350","0.0",,"Stalin vs. Martians","LEGO Indiana Jones 2: The Adventure Continues","Stalin vs. Martians","LEGO Indiana Jones 2: The Adventure Continues","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2979","Video_games_sales15669","0.0",,"Sid Meiers Pirates!","Crysis: Warhead","Sid Meiers Pirates!","Crysis: Warhead","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3195","Video_games_sales16760","0.0",,"Star Wars: Empire at War: Forces of Corruption","Agatha Christie: Peril at End House","Star Wars: Empire at War: Forces of Corruption","Agatha Christie: Peril at End House","0.07692307692307693","0.0"
"LinearCombinationMatchingRule","Windowgames_871","Video_games_sales9570","0.0",,"Deer Hunter Tournament","Farming Simulator 2011","Deer Hunter Tournament","Farming Simulator 2011","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1837","Video_games_sales17020","0.0",,"KnightOut","Gothic Fiction: Dark Saga","KnightOut","Gothic Fiction: Dark Saga","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_436","Video_games_sales16401","0.0",,"Buku Sudoku","MXGP 2","Buku Sudoku","MXGP 2","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_739","Video_games_sales6082","0.0",,"Crysis 2","SimCity 4","Crysis 2","SimCity 4","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2256","Video_games_sales13891","0.0",,"NASCAR Racing 3 Craftsman Truck Series Expansion Pack","Imperial Glory","NASCAR Racing 3 Craftsman Truck Series Expansion Pack","Imperial Glory","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_382","Video_games_sales5100","0.0",,"BlowOut","World of Warcraft: Legion","BlowOut","World of Warcraft: Legion","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2184","Video_games_sales15721","0.0",,"Mortal Kombat Trilogy","Heroes of the Pacific","Mortal Kombat Trilogy","Heroes of the Pacific","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2803","Video_games_sales16966","0.0",,"Rohan: Blood Feud","Dawn of Fantasy","Rohan: Blood Feud","Dawn of Fantasy","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3051","Video_games_sales16643","0.0",,"SkiFree","Winning Eleven: Pro Evolution Soccer 2007","SkiFree","Winning Eleven: Pro Evolution Soccer 2007","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1525","Video_games_sales15626","0.0",,"Guitar Hero: Aerosmith","Mount & Blade Collection","Guitar Hero: Aerosmith","Mount & Blade Collection","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_923","Video_games_sales14980","0.0",,"Devil May Cry 4","Bully: Scholarship Edition","Devil May Cry 4","Bully: Scholarship Edition","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3300","Video_games_sales14987","0.0",,"Sven Co-op","Battlefield 2142","Sven Co-op","Battlefield 2142","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2039","Video_games_sales8303","0.0",,"MapleStory 2","The Secret World","MapleStory 2","The Secret World","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1720","Video_games_sales12459","0.0",,"The Incredibles","Lego Batman 3: Beyond Gotham","The Incredibles","Lego Batman 3: Beyond Gotham","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1525","Video_games_sales15625","0.0",,"Guitar Hero: Aerosmith","4 Play Collection - Dark Mysteries","Guitar Hero: Aerosmith","4 Play Collection - Dark Mysteries","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3757","Video_games_sales12500","0.0",,"Xenon Racer","Age of Empires Online","Xenon Racer","Age of Empires Online","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1386","Video_games_sales683","0.0",,"Fuser","Guild Wars 2","Fuser","Guild Wars 2","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_270","Video_games_sales16214","0.0",,"Barbie Horse Adventures: Riding Camp","The Technomancer","Barbie Horse Adventures: Riding Camp","The Technomancer","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1384","Video_games_sales4243","0.0",,"Fury","Football Manager 2015","Fury","Football Manager 2015","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2936","Video_games_sales12257","0.0",,"Shadowrun","Resident Evil 5","Shadowrun","Resident Evil 5","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2155","Video_games_sales12300","0.0",,"Mob Enforcer","Dark Souls","Mob Enforcer","Dark Souls","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3285","Video_games_sales12050","0.0",,"Super Puzzle Fighter II Turbo","Operation Flashpoint: Red River","Super Puzzle Fighter II Turbo","Operation Flashpoint: Red River","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2738","Video_games_sales8168","0.0",,"Republic: The Revolution","Borderlands","Republic: The Revolution","Borderlands","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2965","Video_games_sales14208","0.0",,"Shizuku","LEGO Pirates of the Caribbean: The Video Game","Shizuku","LEGO Pirates of the Caribbean: The Video Game","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1456","Video_games_sales15563","0.0",,"Globulation 2","War Leaders: Clash of Nations","Globulation 2","War Leaders: Clash of Nations","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3209","Video_games_sales13430","0.0",,"Star Wars: TIE Fighter","Ship Simulator Extremes","Star Wars: TIE Fighter","Ship Simulator Extremes","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1211","Video_games_sales15324","0.0",,"The Fairly OddParents: Breakin Da Rules","Tom Clancys EndWar","The Fairly OddParents: Breakin Da Rules","Tom Clancys EndWar","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3806","Video_games_sales9283","0.0",,"Zoo Tycoon 2: Dino Danger Pack","Dragon Age: Origins - Ultimate Edition","Zoo Tycoon 2: Dino Danger Pack","Dragon Age: Origins - Ultimate Edition","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_260","Video_games_sales16228","0.0",,"Ballistics","War for the Overworld","Ballistics","War for the Overworld","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1200","Video_games_sales16762","0.0",,"F1 Challenge 99-02","The Rise of the Argonauts","F1 Challenge 99-02","The Rise of the Argonauts","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_227","Video_games_sales14280","0.0",,"Avernum 2","Hitman: Blood Money","Avernum 2","Hitman: Blood Money","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2777","Video_games_sales15475","0.0",,"Rise of the Argonauts","Sacred Gold","Rise of the Argonauts","Sacred Gold","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1045","Video_games_sales15146","0.0",,"Dungeon Siege","You Dont Know Jack","Dungeon Siege","You Dont Know Jack","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1045","Video_games_sales15147","0.0",,"Dungeon Siege","Warhammer Online: Age of Reckoning","Dungeon Siege","Warhammer Online: Age of Reckoning","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2202","Video_games_sales9960","0.0",,"Motorhead","Alice: Madness Returns","Motorhead","Alice: Madness Returns","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_663","Video_games_sales13246","0.0",,"Commander in Chief","Sherlock Holmes: Crimes & Punishments","Commander in Chief","Sherlock Holmes: Crimes & Punishments","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2197","Video_games_sales8459","0.0",,"MotoGP 17","Football Manager 2017","MotoGP 17","Football Manager 2017","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_663","Video_games_sales13247","0.0",,"Commander in Chief","Plants vs. Zombies","Commander in Chief","Plants vs. Zombies","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1474","Video_games_sales14118","0.0",,"GP Challenge","Harry Potter and the Prisoner of Azkaban","GP Challenge","Harry Potter and the Prisoner of Azkaban","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_646","Video_games_sales16628","0.0",,"Combat Mission: Beyond Overlord","Alone in the Dark","Combat Mission: Beyond Overlord","Alone in the Dark","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_581","Video_games_sales16552","0.0",,"Civilization III","Monster Jam","Civilization III","Monster Jam","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1335","Video_games_sales5632","0.0",,"Fractal: Make Blooms Not War","Fable III","Fractal: Make Blooms Not War","Fable III","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3259","Video_games_sales16838","0.0",,"Strike Fighters: Project 1","CSI: Hard Evidence","Strike Fighters: Project 1","CSI: Hard Evidence","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3259","Video_games_sales16836","0.0",,"Strike Fighters: Project 1","Patrician IV: Gold Edition","Strike Fighters: Project 1","Patrician IV: Gold Edition","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2335","Video_games_sales12518","0.0",,"Neverwinter Nights","The LEGO Movie Videogame","Neverwinter Nights","The LEGO Movie Videogame","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1366","Video_games_sales4218","0.0",,"Front Page Sports: Trophy Bass 2","FIFA 12","Front Page Sports: Trophy Bass 2","FIFA 12","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3786","Video_games_sales8664","0.0",,"Yu-Gi-Oh! Power of Chaos: Joey the Passion","NBA 2K12","Yu-Gi-Oh! Power of Chaos: Joey the Passion","NBA 2K12","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_674","Video_games_sales16643","0.0",,"Condemned: Criminal Origins","Winning Eleven: Pro Evolution Soccer 2007","Condemned: Criminal Origins","Winning Eleven: Pro Evolution Soccer 2007","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3279","Video_games_sales9596","0.0",,"Super Bubble Pop","Rocksmith","Super Bubble Pop","Rocksmith","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_137","Video_games_sales7773","0.0",,"Ankh: Heart of Osiris","Dead Space 3","Ankh: Heart of Osiris","Dead Space 3","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2820","Video_games_sales15519","0.0",,"Room Zoom","Spider-Man: Web of Shadows","Room Zoom","Spider-Man: Web of Shadows","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1555","Video_games_sales1051","0.0",,"Harry Potter and the Prisoner of Azkaban","Call of Duty: Modern Warfare 3","Harry Potter and the Prisoner of Azkaban","Call of Duty: Modern Warfare 3","0.08333333333333333","0.0"
"LinearCombinationMatchingRule","Windowgames_3306","Video_games_sales16039","0.0",,"Switchball","Post Mortem","Switchball","Post Mortem","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3741","Video_games_sales221","0.0",,"WWE 2K15","StarCraft II: Wings of Liberty","WWE 2K15","StarCraft II: Wings of Liberty","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1248","Video_games_sales5549","0.0",,"Fez","Medal of Honor: Warfighter","Fez","Medal of Honor: Warfighter","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2446","Video_games_sales332","0.0",,"Outlive","The Sims: Unleashed","Outlive","The Sims: Unleashed","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3192","Video_games_sales16764","0.0",,"Star Wars: Battlefront","Summer Athletics","Star Wars: Battlefront","Summer Athletics","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2758","Video_games_sales2293","0.0",,"RF Online","Assassins Creed","RF Online","Assassins Creed","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_195","Video_games_sales16158","0.0",,"Asterix at the Olympic Games","DuckTales: Remastered","Asterix at the Olympic Games","DuckTales: Remastered","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2454","Video_games_sales12613","0.0",,"Overlord","S.T.A.L.K.E.R.: Call of Pripyat","Overlord","S.T.A.L.K.E.R.: Call of Pripyat","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2117","Video_games_sales16258","0.0",,"Microsoft Flight Simulator 98","Unreal Tournament 2003","Microsoft Flight Simulator 98","Unreal Tournament 2003","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1982","Video_games_sales17138","0.0",,"Luxor: Quest for the Afterlife","Tiger Woods PGA Tour 06","Luxor: Quest for the Afterlife","Tiger Woods PGA Tour 06","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1226","Video_games_sales15310","0.0",,"Fallout 76","Kung Fu Panda","Fallout 76","Kung Fu Panda","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2352","Video_games_sales16497","0.0",,"NHL 99","Championship Manager 2010","NHL 99","Championship Manager 2010","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1844","Video_games_sales17014","0.0",,"Kohan: Immortal Sovereigns","Port Royale 3","Kohan: Immortal Sovereigns","Port Royale 3","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1844","Video_games_sales17015","0.0",,"Kohan: Immortal Sovereigns","Rome: Total War Anthology","Kohan: Immortal Sovereigns","Rome: Total War Anthology","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_180","Video_games_sales16125","0.0",,"Assassins Creed","Legoland","Assassins Creed","Legoland","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1272","Video_games_sales1606","0.0",,"FIFA Manager 07: Extra Time","RollerCoaster Tycoon 2","FIFA Manager 07: Extra Time","RollerCoaster Tycoon 2","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2721","Video_games_sales12917","0.0",,"Rebel Raiders: Operation Nighthawk","Mirrors Edge","Rebel Raiders: Operation Nighthawk","Mirrors Edge","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2176","Video_games_sales12329","0.0",,"Monsters, Inc. Scream Team","Cities XL 2012","Monsters, Inc. Scream Team","Cities XL 2012","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_1818","Video_games_sales8683","0.0",,"Keepsake","Bulletstorm","Keepsake","Bulletstorm","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_3236","Video_games_sales10927","0.0",,"Steel Panthers: World at War","Dungeons","Steel Panthers: World at War","Dungeons","0.0","0.0"
"LinearCombinationMatchingRule","Windowgames_2292","Video_games_sales2685","0.0",,"NecroVisioN","The Witcher 3: Wild Hunt","NecroVisioN","The Witcher 3: Wild Hunt","0.0","0.0"
